sample_id,hex_out,float_out,label,prediction,correct,latency_cycles_cnn,latency_us,input_first_fire_time_ns,input_last_fire_time_ns,cnn_result_time_ns
77,0x00002234,4.275391,0,1,0,202,1.010,91566,91818,92578
78,0x00002003,4.001465,0,1,0,203,1.015,93130,93382,94143
79,0x00001cf2,3.618164,0,1,0,203,1.015,94694,94946,95708
80,0x00001453,2.540527,0,1,0,203,1.015,96258,96510,97273
81,0x000019b7,3.214355,0,1,0,202,1.010,97826,98078,98838
82,0x00002255,4.291504,0,1,0,203,1.015,99390,99642,100403
83,0x00001ed5,3.854004,0,1,0,203,1.015,100954,101206,101968
84,0x0000189d,3.076660,0,1,0,203,1.015,102518,102770,103533
85,0x000012f2,2.368164,0,1,0,202,1.010,104086,104338,105098
86,0x00000d00,1.625000,0,1,0,203,1.015,105650,105902,106663
87,0x00000deb,1.739746,0,1,0,203,1.015,107214,107466,108228
88,0x0000143b,2.528809,0,1,0,203,1.015,108778,109030,109793
89,0x0000144f,2.538574,0,1,0,202,1.010,110346,110598,111358
90,0x00000c33,1.524902,0,1,0,203,1.015,111910,112162,112923
91,0x000006ea,0.864258,0,1,0,203,1.015,113474,113726,114488
92,0x000005e6,0.737305,0,1,0,203,1.015,115038,115290,116053
93,0x0000066a,0.801758,0,1,0,202,1.010,116606,116858,117618
94,0x00000ad8,1.355469,0,1,0,203,1.015,118170,118422,119183
95,0x0000095b,1.169434,0,1,0,203,1.015,119734,119986,120748
96,0x0000003b,0.028809,0,1,0,203,1.015,121298,121550,122313
97,0x003ffb6e,-0.571289,0,0,1,202,1.010,122866,123118,123878
98,0x003ffec2,-0.155273,0,0,1,203,1.015,123878,124130,124893
99,0x00000059,0.043457,0,1,0,203,1.015,124894,125146,125908
100,0x0000016c,0.177734,0,1,0,203,1.015,126458,126710,127473
101,0x00000054,0.041016,0,1,0,202,1.010,128026,128278,129038
102,0x003ffb95,-0.552246,0,0,1,203,1.015,129590,129842,130603
103,0x003ff6a2,-1.170898,0,0,1,202,1.010,130606,130858,131618
104,0x003ffa15,-0.739746,0,0,1,203,1.015,131618,131870,132633
105,0x003ffaba,-0.659180,0,0,1,203,1.015,132634,132886,133648
106,0x003ffa9b,-0.674316,0,0,1,203,1.015,133650,133902,134663
107,0x003ff963,-0.826660,0,0,1,202,1.010,134666,134918,135678
108,0x003ff817,-0.988770,0,0,1,203,1.015,135678,135930,136693
109,0x003ff678,-1.191406,0,0,1,203,1.015,136694,136946,137708
110,0x003ff7f6,-1.004883,0,0,1,203,1.015,137710,137962,138723
111,0x003ff767,-1.074707,0,0,1,202,1.010,138726,138978,139738
112,0x003ff765,-1.075684,0,0,1,203,1.015,139738,139990,140753
113,0x003ff6c2,-1.155273,0,0,1,203,1.015,140754,141006,141768
114,0x003ff622,-1.233398,0,0,1,203,1.015,141770,142022,142783
115,0x003ff4ac,-1.416016,0,0,1,202,1.010,142786,143038,143798
116,0x003ff674,-1.193359,0,0,1,203,1.015,143798,144050,144813
117,0x003ff58d,-1.306152,0,0,1,203,1.015,144814,145066,145828
118,0x003ff5e9,-1.261230,0,0,1,203,1.015,145830,146082,146843
119,0x003ff642,-1.217773,0,0,1,202,1.010,146846,147098,147858
120,0x003ff674,-1.193359,0,0,1,203,1.015,147858,148110,148873
121,0x003ff53d,-1.345215,0,0,1,203,1.015,148874,149126,149888
122,0x003ff5af,-1.289551,0,0,1,203,1.015,149890,150142,150903
123,0x003ff561,-1.327637,0,0,1,202,1.010,150906,151158,151918
124,0x003ff547,-1.340332,0,0,1,203,1.015,151918,152170,152933
125,0x003ff526,-1.356445,0,0,1,203,1.015,152934,153186,153948
126,0x003ff699,-1.175293,0,0,1,203,1.015,153950,154202,154963
127,0x003ff5c6,-1.278320,0,0,1,202,1.010,154966,155218,155978
128,0x003ff54e,-1.336914,0,0,1,203,1.015,155978,156230,156993
129,0x003ff4f4,-1.380859,0,0,1,203,1.015,156994,157246,158008
130,0x003ff512,-1.366211,0,0,1,203,1.015,158010,158262,159023
131,0x003ff57d,-1.313965,0,0,1,202,1.010,159026,159278,160038
132,0x003ff6c4,-1.154297,0,0,1,203,1.015,160038,160290,161053
133,0x003ff605,-1.247559,0,0,1,203,1.015,161054,161306,162068
134,0x003ff4e0,-1.390625,0,0,1,203,1.015,162070,162322,163083
135,0x003ff615,-1.239746,0,0,1,202,1.010,163086,163338,164098
136,0x003ff682,-1.186523,0,0,1,203,1.015,164098,164350,165113
137,0x003ff62f,-1.227051,0,0,1,203,1.015,165114,165366,166128
138,0x003ff82d,-0.978027,0,0,1,203,1.015,166130,166382,167143
139,0x003ff71f,-1.109863,0,0,1,202,1.010,167146,167398,168158
140,0x003ff5f1,-1.257324,0,0,1,203,1.015,168158,168410,169173
141,0x003ff638,-1.222656,0,0,1,203,1.015,169174,169426,170188
142,0x003ff658,-1.207031,0,0,1,203,1.015,170190,170442,171203
143,0x003ff656,-1.208008,0,0,1,202,1.010,171206,171458,172218
144,0x003ff748,-1.089844,0,0,1,203,1.015,172218,172470,173233
145,0x003ff6a3,-1.170410,0,0,1,203,1.015,173234,173486,174248
146,0x003ff615,-1.239746,0,0,1,203,1.015,174250,174502,175263
147,0x003ff60f,-1.242676,0,0,1,202,1.010,175266,175518,176278
148,0x003ff602,-1.249023,0,0,1,203,1.015,176278,176530,177293
149,0x003ff6c7,-1.152832,0,0,1,203,1.015,177294,177546,178308
150,0x003ff777,-1.066895,0,0,1,203,1.015,178310,178562,179323
151,0x003ff654,-1.208984,0,0,1,202,1.010,179326,179578,180338
152,0x003ff679,-1.190918,0,0,1,203,1.015,180338,180590,181353
153,0x003ff65b,-1.205566,0,0,1,203,1.015,181354,181606,182368
154,0x003ff614,-1.240234,0,0,1,203,1.015,182370,182622,183383
155,0x003ff71d,-1.110840,0,0,1,202,1.010,183386,183638,184398
156,0x003ff735,-1.099121,0,0,1,203,1.015,184398,184650,185413
157,0x003ff5ef,-1.258301,0,0,1,203,1.015,185414,185666,186428
158,0x003ff666,-1.200195,0,0,1,203,1.015,186430,186682,187443
159,0x003ff5e4,-1.263672,0,0,1,202,1.010,187446,187698,188458
160,0x003ff566,-1.325195,0,0,1,203,1.015,188458,188710,189473
161,0x003ff6c4,-1.154297,0,0,1,203,1.015,189474,189726,190488
162,0x003ff6d6,-1.145508,0,0,1,203,1.015,190490,190742,191503
163,0x003ff5e0,-1.265625,0,0,1,202,1.010,191506,191758,192518
164,0x003ff62e,-1.227539,0,0,1,203,1.015,192518,192770,193533
165,0x003ff645,-1.216309,0,0,1,203,1.015,193534,193786,194548
166,0x003ff6b0,-1.164062,0,0,1,203,1.015,194550,194802,195563
167,0x003ff6e0,-1.140625,0,0,1,202,1.010,195566,195818,196578
168,0x003ff5b2,-1.288086,0,0,1,203,1.015,196578,196830,197593
169,0x003ff5d8,-1.269531,0,0,1,203,1.015,197594,197846,198608
170,0x003ff652,-1.209961,0,0,1,203,1.015,198610,198862,199623
171,0x003ff606,-1.247070,0,0,1,202,1.010,199626,199878,200638
172,0x003ff5dc,-1.267578,0,0,1,203,1.015,200638,200890,201653
173,0x003ff63a,-1.221680,0,0,1,203,1.015,201654,201906,202668
174,0x003ff5f2,-1.256836,0,0,1,203,1.015,202670,202922,203683
175,0x003ff574,-1.318359,0,0,1,202,1.010,203686,203938,204698
176,0x003ff5c1,-1.280762,0,0,1,203,1.015,204698,204950,205713
177,0x003ff678,-1.191406,0,0,1,203,1.015,205714,205966,206728
178,0x003ff6f9,-1.128418,0,0,1,203,1.015,206730,206982,207743
179,0x003ff636,-1.223633,0,0,1,202,1.010,207746,207998,208758
180,0x003ff43e,-1.469727,0,0,1,203,1.015,208758,209010,209773
181,0x003ff4eb,-1.385254,0,0,1,203,1.015,209774,210026,210788
182,0x003ff5b3,-1.287598,0,0,1,203,1.015,210790,211042,211803
183,0x003ff5ac,-1.291016,0,0,1,202,1.010,211806,212058,212818
184,0x003ff5f5,-1.255371,0,0,1,203,1.015,212818,213070,213833
185,0x003ff590,-1.304688,0,0,1,203,1.015,213834,214086,214848
186,0x003ff456,-1.458008,0,0,1,203,1.015,214850,215102,215863
187,0x003ff44f,-1.461426,0,0,1,202,1.010,215866,216118,216878
188,0x003ff500,-1.375000,0,0,1,203,1.015,216878,217130,217893
189,0x003ff586,-1.309570,0,0,1,203,1.015,217894,218146,218908
190,0x003ff611,-1.241699,0,0,1,203,1.015,218910,219162,219923
191,0x003ff5eb,-1.260254,0,0,1,202,1.010,219926,220178,220938
192,0x003ff4bd,-1.407715,0,0,1,203,1.015,220938,221190,221953
193,0x003ff3f7,-1.504395,0,0,1,203,1.015,221954,222206,222968
194,0x003ff56e,-1.321289,0,0,1,203,1.015,222970,223222,223983
195,0x003ff55f,-1.328613,0,0,1,202,1.010,223986,224238,224998
196,0x003ff54b,-1.338379,0,0,1,203,1.015,224998,225250,226013
197,0x003ff52a,-1.354492,0,0,1,203,1.015,226014,226266,227028
198,0x003ff4f9,-1.378418,0,0,1,203,1.015,227030,227282,228043
199,0x003ff471,-1.444824,0,0,1,202,1.010,228046,228298,229058
200,0x003ff5d6,-1.270508,0,0,1,203,1.015,229058,229310,230073
201,0x003ff598,-1.300781,0,0,1,203,1.015,230074,230326,231088
202,0x003ff508,-1.371094,0,0,1,203,1.015,231090,231342,232103
203,0x003ff5b0,-1.289062,0,0,1,202,1.010,232106,232358,233118
204,0x003ff5ab,-1.291504,0,0,1,203,1.015,233118,233370,234133
205,0x003ff4d1,-1.397949,0,0,1,203,1.015,234134,234386,235148
206,0x003ff6d1,-1.147949,0,0,1,203,1.015,235150,235402,236163
207,0x003ff692,-1.178711,0,0,1,202,1.010,236166,236418,237178
208,0x003ff5af,-1.289551,0,0,1,203,1.015,237178,237430,238193
209,0x003ff5ac,-1.291016,0,0,1,203,1.015,238194,238446,239208
210,0x003ff63a,-1.221680,0,0,1,203,1.015,239210,239462,240223
211,0x003ff5e5,-1.263184,0,0,1,202,1.010,240226,240478,241238
212,0x003ff7d4,-1.021484,0,0,1,203,1.015,241238,241490,242253
213,0x003ff700,-1.125000,0,0,1,203,1.015,242254,242506,243268
214,0x003ff574,-1.318359,0,0,1,203,1.015,243270,243522,244283
215,0x003ff604,-1.248047,0,0,1,202,1.010,244286,244538,245298
216,0x003ff6ae,-1.165039,0,0,1,203,1.015,245298,245550,246313
217,0x003ff5fe,-1.250977,0,0,1,203,1.015,246314,246566,247328
218,0x003ff76c,-1.072266,0,0,1,203,1.015,247330,247582,248343
219,0x003ff77e,-1.063477,0,0,1,202,1.010,248346,248598,249358
220,0x003ff5a0,-1.296875,0,0,1,203,1.015,249358,249610,250373
221,0x003ff568,-1.324219,0,0,1,203,1.015,250374,250626,251388
222,0x003ff68b,-1.182129,0,0,1,203,1.015,251390,251642,252403
223,0x003ff647,-1.215332,0,0,1,202,1.010,252406,252658,253418
224,0x003ff717,-1.113770,0,0,1,203,1.015,253418,253670,254433
225,0x003ff6ad,-1.165527,0,0,1,203,1.015,254434,254686,255448
226,0x003ff553,-1.334473,0,0,1,203,1.015,255450,255702,256463
227,0x003ff568,-1.324219,0,0,1,202,1.010,256466,256718,257478
228,0x003ff657,-1.207520,0,0,1,203,1.015,257478,257730,258493
229,0x003ff60a,-1.245117,0,0,1,203,1.015,258494,258746,259508
230,0x003ff5e2,-1.264648,0,0,1,203,1.015,259510,259762,260523
231,0x003ff567,-1.324707,0,0,1,202,1.010,260526,260778,261538
232,0x003ff4c4,-1.404297,0,0,1,203,1.015,261538,261790,262553
233,0x003ff4cf,-1.398926,0,0,1,203,1.015,262554,262806,263568
234,0x003ff5dd,-1.267090,0,0,1,203,1.015,263570,263822,264583
235,0x003ff552,-1.334961,0,0,1,202,1.010,264586,264838,265598
236,0x003ff5c4,-1.279297,0,0,1,203,1.015,265598,265850,266613
237,0x003ff4f5,-1.380371,0,0,1,203,1.015,266614,266866,267628
238,0x003ff47b,-1.439941,0,0,1,203,1.015,267630,267882,268643
239,0x003ff4dc,-1.392578,0,0,1,202,1.010,268646,268898,269658
240,0x003ff61a,-1.237305,0,0,1,203,1.015,269658,269910,270673
241,0x003ff59c,-1.298828,0,0,1,203,1.015,270674,270926,271688
242,0x003ff4f5,-1.380371,0,0,1,203,1.015,271690,271942,272703
243,0x003ff463,-1.451660,0,0,1,202,1.010,272706,272958,273718
244,0x003ff424,-1.482422,0,0,1,203,1.015,273718,273970,274733
245,0x003ff48b,-1.432129,0,0,1,203,1.015,274734,274986,275748
246,0x003ff59b,-1.299316,0,0,1,203,1.015,275750,276002,276763
247,0x003ff5ac,-1.291016,0,0,1,202,1.010,276766,277018,277778
248,0x003ff577,-1.316895,0,0,1,203,1.015,277778,278030,278793
249,0x003ff484,-1.435547,0,0,1,203,1.015,278794,279046,279808
250,0x003ff42f,-1.477051,0,0,1,203,1.015,279810,280062,280823
251,0x003ff4e7,-1.387207,0,0,1,202,1.010,280826,281078,281838
252,0x003ff5c1,-1.280762,0,0,1,203,1.015,281838,282090,282853
253,0x003ff5b9,-1.284668,0,0,1,203,1.015,282854,283106,283868
254,0x003ff560,-1.328125,0,0,1,203,1.015,283870,284122,284883
255,0x003ff4d4,-1.396484,0,0,1,202,1.010,284886,285138,285898
256,0x003ff416,-1.489258,0,0,1,203,1.015,285898,286150,286913
257,0x003ff507,-1.371582,0,0,1,203,1.015,286914,287166,287928
258,0x003ff4fd,-1.376465,0,0,1,203,1.015,287930,288182,288943
259,0x003ff5c3,-1.279785,0,0,1,202,1.010,288946,289198,289958
260,0x003ff5b3,-1.287598,0,0,1,203,1.015,289958,290210,290973
261,0x003ff572,-1.319336,0,0,1,203,1.015,290974,291226,291988
262,0x003ff464,-1.451172,0,0,1,203,1.015,291990,292242,293003
263,0x003ff57a,-1.315430,0,0,1,202,1.010,293006,293258,294018
264,0x003ff4e0,-1.390625,0,0,1,203,1.015,294018,294270,295033
265,0x003ff5a3,-1.295410,0,0,1,203,1.015,295034,295286,296048
266,0x003ff591,-1.304199,0,0,1,203,1.015,296050,296302,297063
267,0x003ff554,-1.333984,0,0,1,202,1.010,297066,297318,298078
268,0x003ff4b3,-1.412598,0,0,1,203,1.015,298078,298330,299093
269,0x003ff566,-1.325195,0,0,1,203,1.015,299094,299346,300108
270,0x003ff3e1,-1.515137,0,0,1,203,1.015,300110,300362,301123
271,0x003ff4da,-1.393555,0,0,1,202,1.010,301126,301378,302138
272,0x003ff5d2,-1.272461,0,0,1,203,1.015,302138,302390,303153
273,0x003ff55d,-1.329590,0,0,1,203,1.015,303154,303406,304168
274,0x003ff515,-1.364746,0,0,1,203,1.015,304170,304422,305183
275,0x003ff5f5,-1.255371,0,0,1,202,1.010,305186,305438,306198
276,0x003ff4a2,-1.420898,0,0,1,203,1.015,306198,306450,307213
277,0x003ff59f,-1.297363,0,0,1,203,1.015,307214,307466,308228
278,0x003ff5fd,-1.251465,0,0,1,203,1.015,308230,308482,309243
279,0x003ff603,-1.248535,0,0,1,202,1.010,309246,309498,310258
280,0x003ff658,-1.207031,0,0,1,203,1.015,310258,310510,311273
281,0x003ff69e,-1.172852,0,0,1,203,1.015,311274,311526,312288
282,0x003ff4d5,-1.395996,0,0,1,203,1.015,312290,312542,313303
283,0x003ff5a8,-1.292969,0,0,1,202,1.010,313306,313558,314318
284,0x003ff5fd,-1.251465,0,0,1,203,1.015,314318,314570,315333
285,0x003ff5f5,-1.255371,0,0,1,203,1.015,315334,315586,316348
286,0x003ff6d0,-1.148438,0,0,1,203,1.015,316350,316602,317363
287,0x003ff715,-1.114746,0,0,1,202,1.010,317366,317618,318378
288,0x003ff542,-1.342773,0,0,1,203,1.015,318378,318630,319393
289,0x003ff62d,-1.228027,0,0,1,203,1.015,319394,319646,320408
290,0x003ff581,-1.312012,0,0,1,203,1.015,320410,320662,321423
291,0x003ff60d,-1.243652,0,0,1,202,1.010,321426,321678,322438
292,0x003ff65e,-1.204102,0,0,1,203,1.015,322438,322690,323453
293,0x003ff660,-1.203125,0,0,1,203,1.015,323454,323706,324468
294,0x003ff547,-1.340332,0,0,1,203,1.015,324470,324722,325483
295,0x003ff5d4,-1.271484,0,0,1,202,1.010,325486,325738,326498
296,0x003ff527,-1.355957,0,0,1,203,1.015,326498,326750,327513
297,0x003ff581,-1.312012,0,0,1,203,1.015,327514,327766,328528
298,0x003ff6a3,-1.170410,0,0,1,203,1.015,328530,328782,329543
299,0x003ff676,-1.192383,0,0,1,202,1.010,329546,329798,330558
300,0x003ff5c8,-1.277344,0,0,1,203,1.015,330558,330810,331573
301,0x003ff625,-1.231934,0,0,1,203,1.015,331574,331826,332588
302,0x003ff4cd,-1.399902,0,0,1,203,1.015,332590,332842,333603
303,0x003ff5b8,-1.285156,0,0,1,202,1.010,333606,333858,334618
304,0x003ff5b6,-1.286133,0,0,1,203,1.015,334618,334870,335633
305,0x003ff568,-1.324219,0,0,1,203,1.015,335634,335886,336648
306,0x003ff551,-1.335449,0,0,1,203,1.015,336650,336902,337663
307,0x003ff573,-1.318848,0,0,1,202,1.010,337666,337918,338678
308,0x003ff493,-1.428223,0,0,1,203,1.015,338678,338930,339693
309,0x003ff583,-1.311035,0,0,1,203,1.015,339694,339946,340708
310,0x003ff567,-1.324707,0,0,1,203,1.015,340710,340962,341723
311,0x003ff4f0,-1.382812,0,0,1,202,1.010,341726,341978,342738
312,0x003ff50c,-1.369141,0,0,1,203,1.015,342738,342990,343753
313,0x003ff60f,-1.242676,0,0,1,203,1.015,343754,344006,344768
314,0x003ff4c5,-1.403809,0,0,1,203,1.015,344770,345022,345783
315,0x003ff5f1,-1.257324,0,0,1,202,1.010,345786,346038,346798
316,0x003ff5ae,-1.290039,0,0,1,203,1.015,346798,347050,347813
317,0x003ff5c3,-1.279785,0,0,1,203,1.015,347814,348066,348828
318,0x003ff665,-1.200684,0,0,1,203,1.015,348830,349082,349843
319,0x003ff737,-1.098145,0,0,1,202,1.010,349846,350098,350858
320,0x003ff615,-1.239746,0,0,1,203,1.015,350858,351110,351873
321,0x003ff6e6,-1.137695,0,0,1,203,1.015,351874,352126,352888
322,0x003ff681,-1.187012,0,0,1,203,1.015,352890,353142,353903
323,0x003ff65a,-1.206055,0,0,1,202,1.010,353906,354158,354918
324,0x003ff696,-1.176758,0,0,1,203,1.015,354918,355170,355933
325,0x003ff72b,-1.104004,0,0,1,203,1.015,355934,356186,356948
326,0x003ff630,-1.226562,0,0,1,203,1.015,356950,357202,357963
327,0x003ff6fb,-1.127441,0,0,1,202,1.010,357966,358218,358978
328,0x003ff682,-1.186523,0,0,1,203,1.015,358978,359230,359993
329,0x003ff69e,-1.172852,0,0,1,203,1.015,359994,360246,361008
330,0x003ff68f,-1.180176,0,0,1,203,1.015,361010,361262,362023
331,0x003ff72d,-1.103027,0,0,1,202,1.010,362026,362278,363038
332,0x003ff697,-1.176270,0,0,1,203,1.015,363038,363290,364053
333,0x003ff63d,-1.220215,0,0,1,203,1.015,364054,364306,365068
334,0x003ff606,-1.247070,0,0,1,203,1.015,365070,365322,366083
335,0x003ff64b,-1.213379,0,0,1,202,1.010,366086,366338,367098
336,0x003ff5e3,-1.264160,0,0,1,203,1.015,367098,367350,368113
337,0x003ff621,-1.233887,0,0,1,203,1.015,368114,368366,369128
338,0x003ff578,-1.316406,0,0,1,203,1.015,369130,369382,370143
339,0x003ff4ed,-1.384277,0,0,1,202,1.010,370146,370398,371158
340,0x003ff4d1,-1.397949,0,0,1,203,1.015,371158,371410,372173
341,0x003ff52d,-1.353027,0,0,1,203,1.015,372174,372426,373188
342,0x003ff45e,-1.454102,0,0,1,203,1.015,373190,373442,374203
343,0x003ff4b4,-1.412109,0,0,1,202,1.010,374206,374458,375218
344,0x003ff505,-1.372559,0,0,1,203,1.015,375218,375470,376233
345,0x003ff375,-1.567871,0,0,1,203,1.015,376234,376486,377248
346,0x003ff37d,-1.563965,0,0,1,203,1.015,377250,377502,378263
347,0x003ff4c2,-1.405273,0,0,1,202,1.010,378266,378518,379278
348,0x003ff3e6,-1.512695,0,0,1,203,1.015,379278,379530,380293
349,0x003ff427,-1.480957,0,0,1,203,1.015,380294,380546,381308
350,0x003ff441,-1.468262,0,0,1,203,1.015,381310,381562,382323
351,0x003ff2f9,-1.628418,0,0,1,202,1.010,382326,382578,383338
352,0x003ff325,-1.606934,0,0,1,203,1.015,383338,383590,384353
353,0x003ff4c6,-1.403320,0,0,1,203,1.015,384354,384606,385368
354,0x003ff453,-1.459473,0,0,1,203,1.015,385370,385622,386383
355,0x003ff45e,-1.454102,0,0,1,202,1.010,386386,386638,387398
356,0x003ff406,-1.497070,0,0,1,203,1.015,387398,387650,388413
357,0x003ff385,-1.560059,0,0,1,203,1.015,388414,388666,389428
358,0x003ff37f,-1.562988,0,0,1,203,1.015,389430,389682,390443
359,0x003ff4b2,-1.413086,0,0,1,202,1.010,390446,390698,391458
360,0x003ff4c4,-1.404297,0,0,1,203,1.015,391458,391710,392473
361,0x003ff4cb,-1.400879,0,0,1,203,1.015,392474,392726,393488
362,0x003ff50e,-1.368164,0,0,1,203,1.015,393490,393742,394503
363,0x003ff42a,-1.479492,0,0,1,202,1.010,394506,394758,395518
364,0x003ff489,-1.433105,0,0,1,203,1.015,395518,395770,396533
365,0x003ff620,-1.234375,0,0,1,203,1.015,396534,396786,397548
366,0x003ff5ae,-1.290039,0,0,1,203,1.015,397550,397802,398563
367,0x003ff53c,-1.345703,0,0,1,202,1.010,398566,398818,399578
368,0x003ff56d,-1.321777,0,0,1,203,1.015,399578,399830,400593
369,0x003ff51a,-1.362305,0,0,1,203,1.015,400594,400846,401608
370,0x003ff522,-1.358398,0,0,1,203,1.015,401610,401862,402623
371,0x003ff643,-1.217285,0,0,1,202,1.010,402626,402878,403638
372,0x003ff617,-1.238770,0,0,1,203,1.015,403638,403890,404653
373,0x003ff50c,-1.369141,0,0,1,203,1.015,404654,404906,405668
374,0x003ff60f,-1.242676,0,0,1,203,1.015,405670,405922,406683
375,0x003ff53d,-1.345215,0,0,1,202,1.010,406686,406938,407698
376,0x003ff54a,-1.338867,0,0,1,203,1.015,407698,407950,408713
