sample_id,hex_out,float_out,label,prediction,correct,latency_cycles_cnn,latency_us,input_first_fire_time_ns,input_last_fire_time_ns,cnn_result_time_ns
369,0x003fec7c,-2.439453,0,0,1,202,1.010,374746,374998,375758
370,0x003fec62,-2.452148,0,0,1,203,1.015,375758,376010,376773
371,0x003feccb,-2.400879,0,0,1,203,1.015,376774,377026,377788
372,0x003fec80,-2.437500,0,0,1,203,1.015,377790,378042,378803
373,0x003fec45,-2.466309,0,0,1,202,1.010,378806,379058,379818
374,0x003fec97,-2.426270,0,0,1,203,1.015,379818,380070,380833
375,0x003fecd6,-2.395508,0,0,1,203,1.015,380834,381086,381848
376,0x003fecb8,-2.410156,0,0,1,203,1.015,381850,382102,382863
377,0x003fec51,-2.460449,0,0,1,202,1.010,382866,383118,383878
378,0x003feccd,-2.399902,0,0,1,203,1.015,383878,384130,384893
379,0x003fec9d,-2.423340,0,0,1,203,1.015,384894,385146,385908
380,0x003fec73,-2.443848,0,0,1,203,1.015,385910,386162,386923
381,0x003fed08,-2.371094,0,0,1,202,1.010,386926,387178,387938
382,0x003fed3c,-2.345703,0,0,1,203,1.015,387938,388190,388953
383,0x003fec8f,-2.430176,0,0,1,203,1.015,388954,389206,389968
384,0x003fecf9,-2.378418,0,0,1,203,1.015,389970,390222,390983
385,0x003fecff,-2.375488,0,0,1,202,1.010,390986,391238,391998
386,0x003fecac,-2.416016,0,0,1,203,1.015,391998,392250,393013
387,0x003fed2b,-2.354004,0,0,1,203,1.015,393014,393266,394028
388,0x003fed0f,-2.367676,0,0,1,203,1.015,394030,394282,395043
389,0x003fecb1,-2.413574,0,0,1,202,1.010,395046,395298,396058
390,0x003fed73,-2.318848,0,0,1,203,1.015,396058,396310,397073
391,0x003fed2b,-2.354004,0,0,1,203,1.015,397074,397326,398088
392,0x003fec76,-2.442383,0,0,1,203,1.015,398090,398342,399103
393,0x003fed5a,-2.331055,0,0,1,202,1.010,399106,399358,400118
394,0x003fed67,-2.324707,0,0,1,203,1.015,400118,400370,401133
395,0x003fed01,-2.374512,0,0,1,203,1.015,401134,401386,402148
396,0x003fed4c,-2.337891,0,0,1,203,1.015,402150,402402,403163
397,0x003fed11,-2.366699,0,0,1,202,1.010,403166,403418,404178
398,0x003fecd2,-2.397461,0,0,1,203,1.015,404178,404430,405193
399,0x003fed2b,-2.354004,0,0,1,203,1.015,405194,405446,406208
400,0x003fed08,-2.371094,0,0,1,203,1.015,406210,406462,407223
401,0x003fed24,-2.357422,0,0,1,202,1.010,407226,407478,408238
402,0x003fed0b,-2.369629,0,0,1,203,1.015,408238,408490,409253
403,0x003fed04,-2.373047,0,0,1,203,1.015,409254,409506,410268
404,0x003fed06,-2.372070,0,0,1,203,1.015,410270,410522,411283
405,0x003fecfa,-2.377930,0,0,1,202,1.010,411286,411538,412298
406,0x003fed2a,-2.354492,0,0,1,203,1.015,412298,412550,413313
407,0x003fed5e,-2.329102,0,0,1,203,1.015,413314,413566,414328
408,0x003fed20,-2.359375,0,0,1,203,1.015,414330,414582,415343
409,0x003fed00,-2.375000,0,0,1,202,1.010,415346,415598,416358
410,0x003fed14,-2.365234,0,0,1,203,1.015,416358,416610,417373
411,0x003fecd5,-2.395996,0,0,1,203,1.015,417374,417626,418388
412,0x003fed18,-2.363281,0,0,1,203,1.015,418390,418642,419403
413,0x003fece8,-2.386719,0,0,1,202,1.010,419406,419658,420418
414,0x003fed46,-2.340820,0,0,1,203,1.015,420418,420670,421433
415,0x003fedb7,-2.285645,0,0,1,203,1.015,421434,421686,422448
416,0x003fed10,-2.367188,0,0,1,203,1.015,422450,422702,423463
417,0x003fec52,-2.459961,0,0,1,202,1.010,423466,423718,424478
418,0x003fed3a,-2.346680,0,0,1,203,1.015,424478,424730,425493
419,0x003fed03,-2.373535,0,0,1,203,1.015,425494,425746,426508
420,0x003fed06,-2.372070,0,0,1,203,1.015,426510,426762,427523
421,0x003fed66,-2.325195,0,0,1,202,1.010,427526,427778,428538
422,0x003fecdf,-2.391113,0,0,1,203,1.015,428538,428790,429553
423,0x003fec2e,-2.477539,0,0,1,203,1.015,429554,429806,430568
424,0x003fed0d,-2.368652,0,0,1,203,1.015,430570,430822,431583
425,0x003fecb2,-2.413086,0,0,1,202,1.010,431586,431838,432598
426,0x003fecdd,-2.392090,0,0,1,203,1.015,432598,432850,433613
427,0x003fed0b,-2.369629,0,0,1,203,1.015,433614,433866,434628
428,0x003fecd9,-2.394043,0,0,1,203,1.015,434630,434882,435643
429,0x003fec65,-2.450684,0,0,1,202,1.010,435646,435898,436658
430,0x003fed09,-2.370605,0,0,1,203,1.015,436658,436910,437673
431,0x003fecb3,-2.412598,0,0,1,203,1.015,437674,437926,438688
432,0x003fecd3,-2.396973,0,0,1,203,1.015,438690,438942,439703
433,0x003fece0,-2.390625,0,0,1,202,1.010,439706,439958,440718
434,0x003fecb0,-2.414062,0,0,1,203,1.015,440718,440970,441733
435,0x003fec0e,-2.493164,0,0,1,203,1.015,441734,441986,442748
436,0x003fed04,-2.373047,0,0,1,203,1.015,442750,443002,443763
437,0x003fec86,-2.434570,0,0,1,202,1.010,443766,444018,444778
438,0x003fec51,-2.460449,0,0,1,203,1.015,444778,445030,445793
439,0x003fec91,-2.429199,0,0,1,203,1.015,445794,446046,446808
440,0x003feca1,-2.421387,0,0,1,203,1.015,446810,447062,447823
441,0x003fec67,-2.449707,0,0,1,202,1.010,447826,448078,448838
442,0x003fecea,-2.385742,0,0,1,203,1.015,448838,449090,449853
443,0x003fecd3,-2.396973,0,0,1,203,1.015,449854,450106,450868
444,0x003fec58,-2.457031,0,0,1,203,1.015,450870,451122,451883
445,0x003fecad,-2.415527,0,0,1,202,1.010,451886,452138,452898
446,0x003fecd5,-2.395996,0,0,1,203,1.015,452898,453150,453913
447,0x003feca3,-2.420410,0,0,1,203,1.015,453914,454166,454928
448,0x003fed07,-2.371582,0,0,1,203,1.015,454930,455182,455943
449,0x003feccc,-2.400391,0,0,1,202,1.010,455946,456198,456958
450,0x003fecad,-2.415527,0,0,1,203,1.015,456958,457210,457973
451,0x003fece4,-2.388672,0,0,1,203,1.015,457974,458226,458988
452,0x003fecd4,-2.396484,0,0,1,203,1.015,458990,459242,460003
453,0x003feca8,-2.417969,0,0,1,202,1.010,460006,460258,461018
454,0x003fecf5,-2.380371,0,0,1,203,1.015,461018,461270,462033
455,0x003fed30,-2.351562,0,0,1,203,1.015,462034,462286,463048
456,0x003fecb9,-2.409668,0,0,1,203,1.015,463050,463302,464063
457,0x003fec95,-2.427246,0,0,1,202,1.010,464066,464318,465078
458,0x003fed5e,-2.329102,0,0,1,203,1.015,465078,465330,466093
459,0x003fed01,-2.374512,0,0,1,203,1.015,466094,466346,467108
460,0x003fece8,-2.386719,0,0,1,203,1.015,467110,467362,468123
461,0x003fed56,-2.333008,0,0,1,202,1.010,468126,468378,469138
462,0x003fecf1,-2.382324,0,0,1,203,1.015,469138,469390,470153
463,0x003fed40,-2.343750,0,0,1,203,1.015,470154,470406,471168
464,0x003fed7f,-2.312988,0,0,1,203,1.015,471170,471422,472183
465,0x003fecf8,-2.378906,0,0,1,202,1.010,472186,472438,473198
466,0x003fed37,-2.348145,0,0,1,203,1.015,473198,473450,474213
467,0x003fede9,-2.261230,0,0,1,203,1.015,474214,474466,475228
468,0x003fecfd,-2.376465,0,0,1,203,1.015,475230,475482,476243
469,0x003fed43,-2.342285,0,0,1,202,1.010,476246,476498,477258
470,0x003fedab,-2.291504,0,0,1,203,1.015,477258,477510,478273
471,0x003fed01,-2.374512,0,0,1,203,1.015,478274,478526,479288
472,0x003fed64,-2.326172,0,0,1,203,1.015,479290,479542,480303
473,0x003fee3b,-2.221191,0,0,1,202,1.010,480306,480558,481318
474,0x003fece8,-2.386719,0,0,1,203,1.015,481318,481570,482333
475,0x003fed7d,-2.313965,0,0,1,203,1.015,482334,482586,483348
476,0x003fedf2,-2.256836,0,0,1,203,1.015,483350,483602,484363
477,0x003fecf1,-2.382324,0,0,1,202,1.010,484366,484618,485378
478,0x003fed91,-2.304199,0,0,1,203,1.015,485378,485630,486393
479,0x003fede8,-2.261719,0,0,1,203,1.015,486394,486646,487408
480,0x003fece8,-2.386719,0,0,1,203,1.015,487410,487662,488423
481,0x003fede9,-2.261230,0,0,1,202,1.010,488426,488678,489438
482,0x003fed53,-2.334473,0,0,1,203,1.015,489438,489690,490453
483,0x003fecbf,-2.406738,0,0,1,203,1.015,490454,490706,491468
484,0x003fede4,-2.263672,0,0,1,203,1.015,491470,491722,492483
485,0x003fedd3,-2.271973,0,0,1,202,1.010,492486,492738,493498
486,0x003fec74,-2.443359,0,0,1,203,1.015,493498,493750,494513
487,0x003fedd3,-2.271973,0,0,1,203,1.015,494514,494766,495528
488,0x003feddb,-2.268066,0,0,1,203,1.015,495530,495782,496543
489,0x003feca4,-2.419922,0,0,1,202,1.010,496546,496798,497558
490,0x003fed5f,-2.328613,0,0,1,203,1.015,497558,497810,498573
491,0x003fed42,-2.342773,0,0,1,203,1.015,498574,498826,499588
492,0x003feced,-2.384277,0,0,1,203,1.015,499590,499842,500603
493,0x003fed7d,-2.313965,0,0,1,202,1.010,500606,500858,501618
494,0x003fed4d,-2.337402,0,0,1,203,1.015,501618,501870,502633
495,0x003fec84,-2.435547,0,0,1,203,1.015,502634,502886,503648
496,0x003fecbd,-2.407715,0,0,1,203,1.015,503650,503902,504663
497,0x003fed0b,-2.369629,0,0,1,202,1.010,504666,504918,505678
498,0x003fec8c,-2.431641,0,0,1,203,1.015,505678,505930,506693
499,0x003fecd1,-2.397949,0,0,1,203,1.015,506694,506946,507708
500,0x003fed6b,-2.322754,0,0,1,203,1.015,507710,507962,508723
501,0x003fecde,-2.391602,0,0,1,202,1.010,508726,508978,509738
502,0x003fec74,-2.443359,0,0,1,203,1.015,509738,509990,510753
503,0x003fed0e,-2.368164,0,0,1,203,1.015,510754,511006,511768
504,0x003fed11,-2.366699,0,0,1,203,1.015,511770,512022,512783
505,0x003fecf1,-2.382324,0,0,1,202,1.010,512786,513038,513798
506,0x003feda2,-2.295898,0,0,1,203,1.015,513798,514050,514813
507,0x003fed87,-2.309082,0,0,1,203,1.015,514814,515066,515828
508,0x003feccc,-2.400391,0,0,1,203,1.015,515830,516082,516843
509,0x003fed7b,-2.314941,0,0,1,202,1.010,516846,517098,517858
510,0x003fed80,-2.312500,0,0,1,203,1.015,517858,518110,518873
511,0x003fed11,-2.366699,0,0,1,203,1.015,518874,519126,519888
512,0x003feda5,-2.294434,0,0,1,203,1.015,519890,520142,520903
513,0x003fed20,-2.359375,0,0,1,202,1.010,520906,521158,521918
514,0x003fecd6,-2.395508,0,0,1,203,1.015,521918,522170,522933
515,0x003fedb4,-2.287109,0,0,1,203,1.015,522934,523186,523948
516,0x003fed67,-2.324707,0,0,1,203,1.015,523950,524202,524963
517,0x003fed0a,-2.370117,0,0,1,202,1.010,524966,525218,525978
518,0x003fed8a,-2.307617,0,0,1,203,1.015,525978,526230,526993
519,0x003fed8c,-2.306641,0,0,1,203,1.015,526994,527246,528008
520,0x003fed0a,-2.370117,0,0,1,203,1.015,528010,528262,529023
521,0x003fedf7,-2.254395,0,0,1,202,1.010,529026,529278,530038
522,0x003fed6b,-2.322754,0,0,1,203,1.015,530038,530290,531053
523,0x003fed9a,-2.299805,0,0,1,203,1.015,531054,531306,532068
524,0x003fed87,-2.309082,0,0,1,203,1.015,532070,532322,533083
525,0x003fed26,-2.356445,0,0,1,202,1.010,533086,533338,534098
526,0x003fed58,-2.332031,0,0,1,203,1.015,534098,534350,535113
527,0x003fed8d,-2.306152,0,0,1,203,1.015,535114,535366,536128
528,0x003fedab,-2.291504,0,0,1,203,1.015,536130,536382,537143
529,0x003fee0f,-2.242676,0,0,1,202,1.010,537146,537398,538158
530,0x003fed9c,-2.298828,0,0,1,203,1.015,538158,538410,539173
531,0x003feda9,-2.292480,0,0,1,203,1.015,539174,539426,540188
532,0x003fede2,-2.264648,0,0,1,203,1.015,540190,540442,541203
533,0x003fedac,-2.291016,0,0,1,202,1.010,541206,541458,542218
534,0x003fee3a,-2.221680,0,0,1,203,1.015,542218,542470,543233
535,0x003fee7d,-2.188965,0,0,1,203,1.015,543234,543486,544248
536,0x003fee15,-2.239746,0,0,1,203,1.015,544250,544502,545263
537,0x003fedf9,-2.253418,0,0,1,202,1.010,545266,545518,546278
538,0x003fee89,-2.183105,0,0,1,203,1.015,546278,546530,547293
539,0x003fedbf,-2.281738,0,0,1,203,1.015,547294,547546,548308
540,0x003feedc,-2.142578,0,0,1,203,1.015,548310,548562,549323
541,0x003fef82,-2.061523,0,0,1,202,1.010,549326,549578,550338
542,0x003fee78,-2.191406,0,0,1,203,1.015,550338,550590,551353
543,0x003fee65,-2.200684,0,0,1,203,1.015,551354,551606,552368
544,0x003feede,-2.141602,0,0,1,203,1.015,552370,552622,553383
545,0x003fee06,-2.247070,0,0,1,202,1.010,553386,553638,554398
546,0x003feedd,-2.142090,0,0,1,203,1.015,554398,554650,555413
547,0x003fefc3,-2.029785,0,0,1,203,1.015,555414,555666,556428
548,0x003feeb4,-2.162109,0,0,1,203,1.015,556430,556682,557443
549,0x003fef06,-2.122070,0,0,1,202,1.010,557446,557698,558458
550,0x003feeec,-2.134766,0,0,1,203,1.015,558458,558710,559473
551,0x003fee91,-2.179199,0,0,1,203,1.015,559474,559726,560488
552,0x003fef5f,-2.078613,0,0,1,203,1.015,560490,560742,561503
553,0x003fefbc,-2.033203,0,0,1,202,1.010,561506,561758,562518
554,0x003fef1b,-2.111816,0,0,1,203,1.015,562518,562770,563533
555,0x003feede,-2.141602,0,0,1,203,1.015,563534,563786,564548
556,0x003fee9a,-2.174805,0,0,1,203,1.015,564550,564802,565563
557,0x003fee6b,-2.197754,0,0,1,202,1.010,565566,565818,566578
558,0x003fef08,-2.121094,0,0,1,203,1.015,566578,566830,567593
559,0x003feef0,-2.132812,0,0,1,203,1.015,567594,567846,568608
560,0x003fee89,-2.183105,0,0,1,203,1.015,568610,568862,569623
561,0x003fee03,-2.248535,0,0,1,202,1.010,569626,569878,570638
562,0x003fede0,-2.265625,0,0,1,203,1.015,570638,570890,571653
563,0x003fedd3,-2.271973,0,0,1,203,1.015,571654,571906,572668
564,0x003fee83,-2.186035,0,0,1,203,1.015,572670,572922,573683
565,0x003fee48,-2.214844,0,0,1,202,1.010,573686,573938,574698
566,0x003fee04,-2.248047,0,0,1,203,1.015,574698,574950,575713
567,0x003fed69,-2.323730,0,0,1,203,1.015,575714,575966,576728
568,0x003fed60,-2.328125,0,0,1,203,1.015,576730,576982,577743
569,0x003fed8c,-2.306641,0,0,1,202,1.010,577746,577998,578758
570,0x003fee3c,-2.220703,0,0,1,203,1.015,578758,579010,579773
571,0x003fedc8,-2.277344,0,0,1,203,1.015,579774,580026,580788
572,0x003fed5a,-2.331055,0,0,1,203,1.015,580790,581042,581803
573,0x003fecf3,-2.381348,0,0,1,202,1.010,581806,582058,582818
574,0x003fed50,-2.335938,0,0,1,203,1.015,582818,583070,583833
575,0x003fed61,-2.327637,0,0,1,203,1.015,583834,584086,584848
576,0x003fed94,-2.302734,0,0,1,203,1.015,584850,585102,585863
577,0x003fed54,-2.333984,0,0,1,202,1.010,585866,586118,586878
578,0x003fed67,-2.324707,0,0,1,203,1.015,586878,587130,587893
579,0x003fed2e,-2.352539,0,0,1,203,1.015,587894,588146,588908
580,0x003fed17,-2.363770,0,0,1,203,1.015,588910,589162,589923
581,0x003fedd4,-2.271484,0,0,1,202,1.010,589926,590178,590938
582,0x003fedee,-2.258789,0,0,1,203,1.015,590938,591190,591953
583,0x003fee30,-2.226562,0,0,1,203,1.015,591954,592206,592968
584,0x003fedb9,-2.284668,0,0,1,203,1.015,592970,593222,593983
585,0x003fed8f,-2.305176,0,0,1,202,1.010,593986,594238,594998
586,0x003feda9,-2.292480,0,0,1,203,1.015,594998,595250,596013
587,0x003fedf3,-2.256348,0,0,1,203,1.015,596014,596266,597028
588,0x003fedc7,-2.277832,0,0,1,203,1.015,597030,597282,598043
589,0x003fed4f,-2.336426,0,0,1,202,1.010,598046,598298,599058
590,0x003fedea,-2.260742,0,0,1,203,1.015,599058,599310,600073
591,0x003fed7c,-2.314453,0,0,1,203,1.015,600074,600326,601088
592,0x003fed44,-2.341797,0,0,1,203,1.015,601090,601342,602103
593,0x003fed85,-2.310059,0,0,1,202,1.010,602106,602358,603118
594,0x003fed29,-2.354980,0,0,1,203,1.015,603118,603370,604133
595,0x003fece5,-2.388184,0,0,1,203,1.015,604134,604386,605148
596,0x003fed7e,-2.313477,0,0,1,203,1.015,605150,605402,606163
597,0x003fed7f,-2.312988,0,0,1,202,1.010,606166,606418,607178
598,0x003fecdf,-2.391113,0,0,1,203,1.015,607178,607430,608193
599,0x003fed0a,-2.370117,0,0,1,203,1.015,608194,608446,609208
600,0x003fece2,-2.389648,0,0,1,203,1.015,609210,609462,610223
601,0x003fece0,-2.390625,0,0,1,202,1.010,610226,610478,611238
602,0x003fed1a,-2.362305,0,0,1,203,1.015,611238,611490,612253
603,0x003fed7d,-2.313965,0,0,1,203,1.015,612254,612506,613268
604,0x003fec85,-2.435059,0,0,1,203,1.015,613270,613522,614283
605,0x003fece2,-2.389648,0,0,1,202,1.010,614286,614538,615298
606,0x003fece1,-2.390137,0,0,1,203,1.015,615298,615550,616313
607,0x003fec89,-2.433105,0,0,1,203,1.015,616314,616566,617328
608,0x003fecb8,-2.410156,0,0,1,203,1.015,617330,617582,618343
609,0x003fed58,-2.332031,0,0,1,202,1.010,618346,618598,619358
610,0x003fec6c,-2.447266,0,0,1,203,1.015,619358,619610,620373
611,0x003feca8,-2.417969,0,0,1,203,1.015,620374,620626,621388
612,0x003fed59,-2.331543,0,0,1,203,1.015,621390,621642,622403
613,0x003fecb2,-2.413086,0,0,1,202,1.010,622406,622658,623418
614,0x003fec7d,-2.438965,0,0,1,203,1.015,623418,623670,624433
615,0x003fecd0,-2.398438,0,0,1,203,1.015,624434,624686,625448
616,0x003fec9c,-2.423828,0,0,1,203,1.015,625450,625702,626463
617,0x003fecc4,-2.404297,0,0,1,202,1.010,626466,626718,627478
618,0x003fed28,-2.355469,0,0,1,203,1.015,627478,627730,628493
619,0x003fec51,-2.460449,0,0,1,203,1.015,628494,628746,629508
620,0x003fec37,-2.473145,0,0,1,203,1.015,629510,629762,630523
621,0x003fecc7,-2.402832,0,0,1,202,1.010,630526,630778,631538
622,0x003fec8f,-2.430176,0,0,1,203,1.015,631538,631790,632553
623,0x003fecb4,-2.412109,0,0,1,203,1.015,632554,632806,633568
624,0x003fed08,-2.371094,0,0,1,203,1.015,633570,633822,634583
625,0x003fec46,-2.465820,0,0,1,202,1.010,634586,634838,635598
626,0x003fec44,-2.466797,0,0,1,203,1.015,635598,635850,636613
627,0x003fec56,-2.458008,0,0,1,203,1.015,636614,636866,637628
628,0x003fecab,-2.416504,0,0,1,203,1.015,637630,637882,638643
629,0x003fecb4,-2.412109,0,0,1,202,1.010,638646,638898,639658
630,0x003fecd8,-2.394531,0,0,1,203,1.015,639658,639910,640673
631,0x003fec3b,-2.471191,0,0,1,203,1.015,640674,640926,641688
632,0x003fec73,-2.443848,0,0,1,203,1.015,641690,641942,642703
633,0x003fec60,-2.453125,0,0,1,202,1.010,642706,642958,643718
634,0x003feccf,-2.398926,0,0,1,203,1.015,643718,643970,644733
635,0x003fed0f,-2.367676,0,0,1,203,1.015,644734,644986,645748
636,0x003fecb3,-2.412598,0,0,1,203,1.015,645750,646002,646763
637,0x003fecc0,-2.406250,0,0,1,202,1.010,646766,647018,647778
638,0x003fed36,-2.348633,0,0,1,203,1.015,647778,648030,648793
639,0x003fec72,-2.444336,0,0,1,203,1.015,648794,649046,649808
640,0x003fed28,-2.355469,0,0,1,203,1.015,649810,650062,650823
641,0x003fedef,-2.258301,0,0,1,202,1.010,650826,651078,651838
642,0x003fed10,-2.367188,0,0,1,203,1.015,651838,652090,652853
643,0x003fed41,-2.343262,0,0,1,203,1.015,652854,653106,653868
644,0x003fed6b,-2.322754,0,0,1,203,1.015,653870,654122,654883
645,0x003fecdd,-2.392090,0,0,1,202,1.010,654886,655138,655898
646,0x003fed76,-2.317383,0,0,1,203,1.015,655898,656150,656913
647,0x003fedd7,-2.270020,0,0,1,203,1.015,656914,657166,657928
648,0x003fed39,-2.347168,0,0,1,203,1.015,657930,658182,658943
649,0x003fedd1,-2.272949,0,0,1,202,1.010,658946,659198,659958
650,0x003fedb3,-2.287598,0,0,1,203,1.015,659958,660210,660973
651,0x003fed72,-2.319336,0,0,1,203,1.015,660974,661226,661988
652,0x003feded,-2.259277,0,0,1,203,1.015,661990,662242,663003
653,0x003fee45,-2.216309,0,0,1,202,1.010,663006,663258,664018
654,0x003fed9f,-2.297363,0,0,1,203,1.015,664018,664270,665033
655,0x003fee2f,-2.227051,0,0,1,203,1.015,665034,665286,666048
656,0x003fedb7,-2.285645,0,0,1,203,1.015,666050,666302,667063
657,0x003fee7b,-2.189941,0,0,1,202,1.010,667066,667318,668078
658,0x003fede5,-2.263184,0,0,1,203,1.015,668078,668330,669093
659,0x003fee2b,-2.229004,0,0,1,203,1.015,669094,669346,670108
660,0x003fee65,-2.200684,0,0,1,203,1.015,670110,670362,671123
661,0x003fedef,-2.258301,0,0,1,202,1.010,671126,671378,672138
662,0x003fed99,-2.300293,0,0,1,203,1.015,672138,672390,673153
663,0x003fef11,-2.116699,0,0,1,203,1.015,673154,673406,674168
664,0x003feddd,-2.267090,0,0,1,203,1.015,674170,674422,675183
665,0x003fedd8,-2.269531,0,0,1,202,1.010,675186,675438,676198
666,0x003feeca,-2.151367,0,0,1,203,1.015,676198,676450,677213
667,0x003fedc3,-2.279785,0,0,1,203,1.015,677214,677466,678228
668,0x003fed85,-2.310059,0,0,1,203,1.015,678230,678482,679243
669,0x003fef76,-2.067383,0,0,1,202,1.010,679246,679498,680258
670,0x003fee80,-2.187500,0,0,1,203,1.015,680258,680510,681273
671,0x003feda2,-2.295898,0,0,1,203,1.015,681274,681526,682288
672,0x003fee9a,-2.174805,0,0,1,203,1.015,682290,682542,683303
673,0x003fedfc,-2.251953,0,0,1,202,1.010,683306,683558,684318
674,0x003fed94,-2.302734,0,0,1,203,1.015,684318,684570,685333
675,0x003fee7f,-2.187988,0,0,1,203,1.015,685334,685586,686348
676,0x003fedaf,-2.289551,0,0,1,203,1.015,686350,686602,687363
677,0x003fed49,-2.339355,0,0,1,202,1.010,687366,687618,688378
678,0x003fedb6,-2.286133,0,0,1,203,1.015,688378,688630,689393
679,0x003fed74,-2.318359,0,0,1,203,1.015,689394,689646,690408
680,0x003fed25,-2.356934,0,0,1,203,1.015,690410,690662,691423
681,0x003fedd6,-2.270508,0,0,1,202,1.010,691426,691678,692438
682,0x003fed27,-2.355957,0,0,1,203,1.015,692438,692690,693453
683,0x003fed2a,-2.354492,0,0,1,203,1.015,693454,693706,694468
684,0x003fed49,-2.339355,0,0,1,203,1.015,694470,694722,695483
685,0x003fecfc,-2.376953,0,0,1,202,1.010,695486,695738,696498
686,0x003fed1e,-2.360352,0,0,1,203,1.015,696498,696750,697513
687,0x003fed52,-2.334961,0,0,1,203,1.015,697514,697766,698528
688,0x003fec84,-2.435547,0,0,1,203,1.015,698530,698782,699543
689,0x003fed00,-2.375000,0,0,1,202,1.010,699546,699798,700558
690,0x003fed52,-2.334961,0,0,1,203,1.015,700558,700810,701573
691,0x003fecf5,-2.380371,0,0,1,203,1.015,701574,701826,702588
692,0x003fecce,-2.399414,0,0,1,203,1.015,702590,702842,703603
693,0x003fedab,-2.291504,0,0,1,202,1.010,703606,703858,704618
694,0x003fecb9,-2.409668,0,0,1,203,1.015,704618,704870,705633
695,0x003fed46,-2.340820,0,0,1,203,1.015,705634,705886,706648
696,0x003fee05,-2.247559,0,0,1,203,1.015,706650,706902,707663
697,0x003fec8c,-2.431641,0,0,1,202,1.010,707666,707918,708678
698,0x003fed30,-2.351562,0,0,1,203,1.015,708678,708930,709693
699,0x003fedc0,-2.281250,0,0,1,203,1.015,709694,709946,710708
700,0x003feca6,-2.418945,0,0,1,203,1.015,710710,710962,711723
701,0x003fed1c,-2.361328,0,0,1,202,1.010,711726,711978,712738
702,0x003fee05,-2.247559,0,0,1,203,1.015,712738,712990,713753
703,0x003fecc9,-2.401855,0,0,1,203,1.015,713754,714006,714768
704,0x003fecfd,-2.376465,0,0,1,203,1.015,714770,715022,715783
705,0x003feda7,-2.293457,0,0,1,202,1.010,715786,716038,716798
706,0x003fecae,-2.415039,0,0,1,203,1.015,716798,717050,717813
707,0x003fed14,-2.365234,0,0,1,203,1.015,717814,718066,718828
708,0x003fed73,-2.318848,0,0,1,203,1.015,718830,719082,719843
709,0x003fecb7,-2.410645,0,0,1,202,1.010,719846,720098,720858
710,0x003fecdd,-2.392090,0,0,1,203,1.015,720858,721110,721873
711,0x003fecf0,-2.382812,0,0,1,203,1.015,721874,722126,722888
712,0x003fecda,-2.393555,0,0,1,203,1.015,722890,723142,723903
713,0x003fed1e,-2.360352,0,0,1,202,1.010,723906,724158,724918
714,0x003fec95,-2.427246,0,0,1,203,1.015,724918,725170,725933
715,0x003fecbc,-2.408203,0,0,1,203,1.015,725934,726186,726948
716,0x003fecfb,-2.377441,0,0,1,203,1.015,726950,727202,727963
717,0x003fecb1,-2.413574,0,0,1,202,1.010,727966,728218,728978
718,0x003fec44,-2.466797,0,0,1,203,1.015,728978,729230,729993
719,0x003fed07,-2.371582,0,0,1,203,1.015,729994,730246,731008
720,0x003fec4c,-2.462891,0,0,1,203,1.015,731010,731262,732023
721,0x003fec50,-2.460938,0,0,1,202,1.010,732026,732278,733038
722,0x003fecda,-2.393555,0,0,1,203,1.015,733038,733290,734053
723,0x003fec97,-2.426270,0,0,1,203,1.015,734054,734306,735068
724,0x003fec6c,-2.447266,0,0,1,203,1.015,735070,735322,736083
725,0x003fecb7,-2.410645,0,0,1,202,1.010,736086,736338,737098
726,0x003fec2f,-2.477051,0,0,1,203,1.015,737098,737350,738113
727,0x003fec8f,-2.430176,0,0,1,203,1.015,738114,738366,739128
728,0x003fed0a,-2.370117,0,0,1,203,1.015,739130,739382,740143
729,0x003fec23,-2.482910,0,0,1,202,1.010,740146,740398,741158
730,0x003feccc,-2.400391,0,0,1,203,1.015,741158,741410,742173
731,0x003fec56,-2.458008,0,0,1,203,1.015,742174,742426,743188
732,0x003febd5,-2.520996,0,0,1,203,1.015,743190,743442,744203
733,0x003fecb8,-2.410156,0,0,1,202,1.010,744206,744458,745218
734,0x003fecb5,-2.411621,0,0,1,203,1.015,745218,745470,746233
735,0x003fec28,-2.480469,0,0,1,203,1.015,746234,746486,747248
736,0x003fecbc,-2.408203,0,0,1,203,1.015,747250,747502,748263
737,0x003fec22,-2.483398,0,0,1,202,1.010,748266,748518,749278
738,0x003fec40,-2.468750,0,0,1,203,1.015,749278,749530,750293
739,0x003fecd7,-2.395020,0,0,1,203,1.015,750294,750546,751308
740,0x003fecdf,-2.391113,0,0,1,203,1.015,751310,751562,752323
741,0x003fec20,-2.484375,0,0,1,202,1.010,752326,752578,753338
742,0x003fed5d,-2.329590,0,0,1,203,1.015,753338,753590,754353
743,0x003fec46,-2.465820,0,0,1,203,1.015,754354,754606,755368
744,0x003fec0a,-2.495117,0,0,1,203,1.015,755370,755622,756383
