event_index,event_chunk_id,event_timestamp,event_score_hex,event_batch_index,event_last,event_data_hex
0,52,52,0x00000693,57,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,52,52,0x00000693,58,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,52,52,0x00000693,59,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,52,52,0x00000693,60,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,52,52,0x00000693,61,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,52,52,0x00000693,62,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,52,52,0x00000693,63,1,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,0,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,1,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,2,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,3,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,4,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,5,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,6,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,7,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,8,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,9,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,10,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,11,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,12,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,13,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100100000
1,53,53,0x00000d3c,14,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000f00f00100100
1,53,53,0x00000d3c,15,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f00f00f00
1,53,53,0x00000d3c,16,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,17,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,18,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,19,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,20,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,21,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,22,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,23,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,24,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,25,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,26,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,27,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,28,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,29,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,30,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,31,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,32,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,33,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,34,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,35,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,36,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,37,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,38,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
