sample_id,hex_out,float_out,label,prediction,correct,latency_cycles_cnn,latency_us,input_first_fire_time_ns,input_last_fire_time_ns,cnn_result_time_ns
52,0x003ff1ab,-1.791504,0,0,1,203,1.015,52990,53242,54003
53,0x003ff070,-1.945312,0,0,1,202,1.010,54006,54258,55018
54,0x003ff565,-1.325684,0,0,1,203,1.015,55018,55270,56033
55,0x003ff6a8,-1.167969,0,0,1,203,1.015,56034,56286,57048
56,0x003ff679,-1.190918,0,0,1,203,1.015,57050,57302,58063
57,0x003ffa6d,-0.696777,0,0,1,202,1.010,58066,58318,59078
58,0x003ffa0e,-0.743164,0,0,1,203,1.015,59078,59330,60093
59,0x003ffb3d,-0.595215,0,0,1,203,1.015,60094,60346,61108
60,0x003fffba,-0.034180,0,0,1,203,1.015,61110,61362,62123
61,0x003fffeb,-0.010254,0,0,1,202,1.010,62126,62378,63138
62,0x00000239,0.277832,0,1,0,203,1.015,63138,63390,64153
63,0x0000057c,0.685547,0,1,0,202,1.010,64706,64958,65718
64,0x0000071d,0.889160,0,1,0,203,1.015,66270,66522,67283
65,0x00000644,0.783203,0,1,0,203,1.015,67834,68086,68848
66,0x00000ac0,1.343750,0,1,0,203,1.015,69398,69650,70413
67,0x000008a3,1.079590,0,1,0,202,1.010,70966,71218,71978
68,0x000004d8,0.605469,0,1,0,203,1.015,72530,72782,73543
69,0x0000097d,1.186035,0,1,0,203,1.015,74094,74346,75108
70,0x00000cc6,1.596680,0,1,0,203,1.015,75658,75910,76673
71,0x00000dd8,1.730469,0,1,0,202,1.010,77226,77478,78238
72,0x00001279,2.309082,0,1,0,203,1.015,78790,79042,79803
73,0x0000108e,2.069336,0,1,0,203,1.015,80354,80606,81368
74,0x00000e18,1.761719,0,1,0,203,1.015,81918,82170,82933
75,0x00000df7,1.745605,0,1,0,202,1.010,83486,83738,84498
76,0x00001490,2.570312,0,1,0,203,1.015,85050,85302,86063
77,0x000013f3,2.493652,0,1,0,203,1.015,86614,86866,87628
78,0x000012ca,2.348633,0,1,0,203,1.015,88178,88430,89193
79,0x00000ecc,1.849609,0,1,0,202,1.010,89746,89998,90758
80,0x00000ab8,1.339844,0,1,0,203,1.015,91310,91562,92323
81,0x00000e77,1.808105,0,1,0,203,1.015,92874,93126,93888
82,0x00001537,2.651855,0,1,0,203,1.015,94438,94690,95453
83,0x00001007,2.003418,0,1,0,202,1.010,96006,96258,97018
84,0x00000cbc,1.591797,0,1,0,203,1.015,97570,97822,98583
85,0x00000718,0.886719,0,1,0,203,1.015,99134,99386,100148
86,0x00000412,0.508789,0,1,0,203,1.015,100698,100950,101713
87,0x0000058f,0.694824,0,1,0,202,1.010,102266,102518,103278
88,0x00000ad8,1.355469,0,1,0,203,1.015,103830,104082,104843
89,0x000007cb,0.974121,0,1,0,203,1.015,105394,105646,106408
90,0x0000023c,0.279297,0,1,0,203,1.015,106958,107210,107973
91,0x003ffee4,-0.138672,0,0,1,202,1.010,108526,108778,109538
92,0x003ffe75,-0.192871,0,0,1,203,1.015,109538,109790,110553
93,0x003ffeec,-0.134766,0,0,1,203,1.015,110554,110806,111568
94,0x0000027b,0.310059,0,1,0,203,1.015,111570,111822,112583
95,0x003ffe73,-0.193848,0,0,1,203,1.015,113134,113386,114148
96,0x003ff7f1,-1.007324,0,0,1,203,1.015,114150,114402,115163
97,0x003ff4ee,-1.383789,0,0,1,202,1.010,115166,115418,116178
98,0x003ff6df,-1.141113,0,0,1,203,1.015,116178,116430,117193
99,0x003ff89e,-0.922852,0,0,1,203,1.015,117194,117446,118208
100,0x003ff90d,-0.868652,0,0,1,203,1.015,118210,118462,119223
101,0x003ff505,-1.372559,0,0,1,202,1.010,119226,119478,120238
102,0x003ff283,-1.686035,0,0,1,203,1.015,120238,120490,121253
103,0x003ff07d,-1.938965,0,0,1,203,1.015,121254,121506,122268
104,0x003ff113,-1.865723,0,0,1,203,1.015,122270,122522,123283
105,0x003ff221,-1.733887,0,0,1,202,1.010,123286,123538,124298
106,0x003ff1f5,-1.755371,0,0,1,203,1.015,124298,124550,125313
107,0x003feea4,-2.169922,0,0,1,203,1.015,125314,125566,126328
108,0x003fef17,-2.113770,0,0,1,203,1.015,126330,126582,127343
109,0x003feed2,-2.147461,0,0,1,202,1.010,127346,127598,128358
110,0x003fee26,-2.231445,0,0,1,203,1.015,128358,128610,129373
111,0x003fee8b,-2.182129,0,0,1,203,1.015,129374,129626,130388
112,0x003fede0,-2.265625,0,0,1,203,1.015,130390,130642,131403
113,0x003febfc,-2.501953,0,0,1,202,1.010,131406,131658,132418
114,0x003fecbc,-2.408203,0,0,1,203,1.015,132418,132670,133433
115,0x003fec96,-2.426758,0,0,1,203,1.015,133434,133686,134448
116,0x003fec19,-2.487793,0,0,1,203,1.015,134450,134702,135463
117,0x003febea,-2.510742,0,0,1,202,1.010,135466,135718,136478
118,0x003febd1,-2.522949,0,0,1,203,1.015,136478,136730,137493
119,0x003feb1b,-2.611816,0,0,1,203,1.015,137494,137746,138508
120,0x003fec26,-2.481445,0,0,1,203,1.015,138510,138762,139523
121,0x003febd2,-2.522461,0,0,1,202,1.010,139526,139778,140538
122,0x003feb29,-2.604980,0,0,1,203,1.015,140538,140790,141553
123,0x003feba7,-2.543457,0,0,1,203,1.015,141554,141806,142568
124,0x003feaf2,-2.631836,0,0,1,203,1.015,142570,142822,143583
125,0x003fea8e,-2.680664,0,0,1,202,1.010,143586,143838,144598
126,0x003feb8f,-2.555176,0,0,1,203,1.015,144598,144850,145613
127,0x003fec1b,-2.486816,0,0,1,203,1.015,145614,145866,146628
128,0x003feb26,-2.606445,0,0,1,203,1.015,146630,146882,147643
129,0x003feb03,-2.623535,0,0,1,202,1.010,147646,147898,148658
130,0x003feacf,-2.648926,0,0,1,203,1.015,148658,148910,149673
131,0x003feb28,-2.605469,0,0,1,203,1.015,149674,149926,150688
132,0x003feb2a,-2.604492,0,0,1,203,1.015,150690,150942,151703
133,0x003fec4b,-2.463379,0,0,1,202,1.010,151706,151958,152718
134,0x003feb2e,-2.602539,0,0,1,203,1.015,152718,152970,153733
135,0x003febb5,-2.536621,0,0,1,203,1.015,153734,153986,154748
136,0x003feb62,-2.577148,0,0,1,203,1.015,154750,155002,155763
137,0x003febe5,-2.513184,0,0,1,202,1.010,155766,156018,156778
138,0x003fec7e,-2.438477,0,0,1,203,1.015,156778,157030,157793
139,0x003fecc4,-2.404297,0,0,1,203,1.015,157794,158046,158808
140,0x003febba,-2.534180,0,0,1,203,1.015,158810,159062,159823
141,0x003feb8f,-2.555176,0,0,1,202,1.010,159826,160078,160838
142,0x003febaf,-2.539551,0,0,1,203,1.015,160838,161090,161853
143,0x003fec11,-2.491699,0,0,1,203,1.015,161854,162106,162868
144,0x003febcb,-2.525879,0,0,1,203,1.015,162870,163122,163883
145,0x003fed5a,-2.331055,0,0,1,202,1.010,163886,164138,164898
146,0x003fecea,-2.385742,0,0,1,203,1.015,164898,165150,165913
147,0x003febf2,-2.506836,0,0,1,203,1.015,165914,166166,166928
148,0x003febf1,-2.507324,0,0,1,203,1.015,166930,167182,167943
149,0x003fec83,-2.436035,0,0,1,202,1.010,167946,168198,168958
150,0x003fec5b,-2.455566,0,0,1,203,1.015,168958,169210,169973
151,0x003fed02,-2.374023,0,0,1,203,1.015,169974,170226,170988
152,0x003fecbf,-2.406738,0,0,1,203,1.015,170990,171242,172003
153,0x003feb7f,-2.562988,0,0,1,202,1.010,172006,172258,173018
154,0x003febef,-2.508301,0,0,1,203,1.015,173018,173270,174033
155,0x003fecc1,-2.405762,0,0,1,203,1.015,174034,174286,175048
156,0x003fecb2,-2.413086,0,0,1,203,1.015,175050,175302,176063
157,0x003fecf3,-2.381348,0,0,1,202,1.010,176066,176318,177078
158,0x003fed45,-2.341309,0,0,1,203,1.015,177078,177330,178093
159,0x003fec72,-2.444336,0,0,1,203,1.015,178094,178346,179108
160,0x003fec79,-2.440918,0,0,1,203,1.015,179110,179362,180123
161,0x003fed31,-2.351074,0,0,1,202,1.010,180126,180378,181138
162,0x003fed33,-2.350098,0,0,1,203,1.015,181138,181390,182153
163,0x003fecdf,-2.391113,0,0,1,203,1.015,182154,182406,183168
164,0x003fedc7,-2.277832,0,0,1,203,1.015,183170,183422,184183
165,0x003fece0,-2.390625,0,0,1,202,1.010,184186,184438,185198
166,0x003fecec,-2.384766,0,0,1,203,1.015,185198,185450,186213
167,0x003fed88,-2.308594,0,0,1,203,1.015,186214,186466,187228
168,0x003fed52,-2.334961,0,0,1,203,1.015,187230,187482,188243
169,0x003fed1a,-2.362305,0,0,1,202,1.010,188246,188498,189258
170,0x003fedc7,-2.277832,0,0,1,203,1.015,189258,189510,190273
171,0x003fecee,-2.383789,0,0,1,203,1.015,190274,190526,191288
172,0x003fed50,-2.335938,0,0,1,203,1.015,191290,191542,192303
173,0x003fedac,-2.291016,0,0,1,202,1.010,192306,192558,193318
174,0x003fedcd,-2.274902,0,0,1,203,1.015,193318,193570,194333
175,0x003fed4a,-2.338867,0,0,1,203,1.015,194334,194586,195348
176,0x003fed59,-2.331543,0,0,1,203,1.015,195350,195602,196363
177,0x003fecff,-2.375488,0,0,1,202,1.010,196366,196618,197378
178,0x003fed7c,-2.314453,0,0,1,203,1.015,197378,197630,198393
179,0x003fed78,-2.316406,0,0,1,203,1.015,198394,198646,199408
180,0x003fed4d,-2.337402,0,0,1,203,1.015,199410,199662,200423
181,0x003fed8f,-2.305176,0,0,1,202,1.010,200426,200678,201438
182,0x003fed24,-2.357422,0,0,1,203,1.015,201438,201690,202453
183,0x003fed20,-2.359375,0,0,1,203,1.015,202454,202706,203468
184,0x003fed87,-2.309082,0,0,1,203,1.015,203470,203722,204483
185,0x003fed22,-2.358398,0,0,1,202,1.010,204486,204738,205498
186,0x003fed8b,-2.307129,0,0,1,203,1.015,205498,205750,206513
187,0x003fedf1,-2.257324,0,0,1,203,1.015,206514,206766,207528
188,0x003fed02,-2.374023,0,0,1,203,1.015,207530,207782,208543
189,0x003fecf5,-2.380371,0,0,1,202,1.010,208546,208798,209558
190,0x003fee96,-2.176758,0,0,1,203,1.015,209558,209810,210573
191,0x003fed3f,-2.344238,0,0,1,203,1.015,210574,210826,211588
192,0x003fed31,-2.351074,0,0,1,203,1.015,211590,211842,212603
193,0x003feed8,-2.144531,0,0,1,202,1.010,212606,212858,213618
194,0x003fed6d,-2.321777,0,0,1,203,1.015,213618,213870,214633
195,0x003fed14,-2.365234,0,0,1,203,1.015,214634,214886,215648
196,0x003fef25,-2.106934,0,0,1,203,1.015,215650,215902,216663
197,0x003fed12,-2.366211,0,0,1,202,1.010,216666,216918,217678
198,0x003fedad,-2.290527,0,0,1,203,1.015,217678,217930,218693
199,0x003feee4,-2.138672,0,0,1,203,1.015,218694,218946,219708
200,0x003fedee,-2.258789,0,0,1,203,1.015,219710,219962,220723
201,0x003fed6f,-2.320801,0,0,1,202,1.010,220726,220978,221738
202,0x003fef8d,-2.056152,0,0,1,203,1.015,221738,221990,222753
203,0x003fed37,-2.348145,0,0,1,203,1.015,222754,223006,223768
204,0x003fed99,-2.300293,0,0,1,203,1.015,223770,224022,224783
205,0x003fefd3,-2.021973,0,0,1,202,1.010,224786,225038,225798
206,0x003feeb5,-2.161621,0,0,1,203,1.015,225798,226050,226813
207,0x003fed6b,-2.322754,0,0,1,203,1.015,226814,227066,227828
208,0x003fef84,-2.060547,0,0,1,203,1.015,227830,228082,228843
209,0x003fed4e,-2.336914,0,0,1,202,1.010,228846,229098,229858
210,0x003feddb,-2.268066,0,0,1,203,1.015,229858,230110,230873
211,0x003fefd8,-2.019531,0,0,1,203,1.015,230874,231126,231888
212,0x003fee81,-2.187012,0,0,1,203,1.015,231890,232142,232903
213,0x003fed78,-2.316406,0,0,1,202,1.010,232906,233158,233918
214,0x003feedd,-2.142090,0,0,1,203,1.015,233918,234170,234933
215,0x003fecfb,-2.377441,0,0,1,203,1.015,234934,235186,235948
216,0x003fed78,-2.316406,0,0,1,203,1.015,235950,236202,236963
217,0x003feef5,-2.130371,0,0,1,202,1.010,236966,237218,237978
218,0x003fee2a,-2.229492,0,0,1,203,1.015,237978,238230,238993
219,0x003fed0e,-2.368164,0,0,1,203,1.015,238994,239246,240008
220,0x003fedf7,-2.254395,0,0,1,203,1.015,240010,240262,241023
221,0x003fecec,-2.384766,0,0,1,202,1.010,241026,241278,242038
222,0x003fed2f,-2.352051,0,0,1,203,1.015,242038,242290,243053
223,0x003fee59,-2.206543,0,0,1,203,1.015,243054,243306,244068
224,0x003fed74,-2.318359,0,0,1,203,1.015,244070,244322,245083
225,0x003fec9f,-2.422363,0,0,1,202,1.010,245086,245338,246098
226,0x003fed89,-2.308105,0,0,1,203,1.015,246098,246350,247113
227,0x003fec61,-2.452637,0,0,1,203,1.015,247114,247366,248128
228,0x003fec85,-2.435059,0,0,1,203,1.015,248130,248382,249143
229,0x003fed53,-2.334473,0,0,1,202,1.010,249146,249398,250158
230,0x003fecaa,-2.416992,0,0,1,203,1.015,250158,250410,251173
231,0x003febda,-2.518555,0,0,1,203,1.015,251174,251426,252188
232,0x003fed08,-2.371094,0,0,1,203,1.015,252190,252442,253203
233,0x003fec8b,-2.432129,0,0,1,202,1.010,253206,253458,254218
234,0x003fec60,-2.453125,0,0,1,203,1.015,254218,254470,255233
235,0x003fece7,-2.387207,0,0,1,203,1.015,255234,255486,256248
236,0x003fecbc,-2.408203,0,0,1,203,1.015,256250,256502,257263
237,0x003febf2,-2.506836,0,0,1,202,1.010,257266,257518,258278
238,0x003fecaa,-2.416992,0,0,1,203,1.015,258278,258530,259293
239,0x003fec7b,-2.439941,0,0,1,203,1.015,259294,259546,260308
240,0x003fec3d,-2.470215,0,0,1,203,1.015,260310,260562,261323
241,0x003fecc4,-2.404297,0,0,1,202,1.010,261326,261578,262338
242,0x003fec94,-2.427734,0,0,1,203,1.015,262338,262590,263353
243,0x003febc1,-2.530762,0,0,1,203,1.015,263354,263606,264368
244,0x003fec5a,-2.456055,0,0,1,203,1.015,264370,264622,265383
245,0x003feccd,-2.399902,0,0,1,202,1.010,265386,265638,266398
246,0x003fec78,-2.441406,0,0,1,203,1.015,266398,266650,267413
247,0x003fec93,-2.428223,0,0,1,203,1.015,267414,267666,268428
248,0x003feca9,-2.417480,0,0,1,203,1.015,268430,268682,269443
249,0x003fec20,-2.484375,0,0,1,202,1.010,269446,269698,270458
250,0x003fec37,-2.473145,0,0,1,203,1.015,270458,270710,271473
251,0x003fecf5,-2.380371,0,0,1,203,1.015,271474,271726,272488
252,0x003fecb4,-2.412109,0,0,1,203,1.015,272490,272742,273503
253,0x003fecc8,-2.402344,0,0,1,202,1.010,273506,273758,274518
254,0x003fecfb,-2.377441,0,0,1,203,1.015,274518,274770,275533
255,0x003fec7c,-2.439453,0,0,1,203,1.015,275534,275786,276548
256,0x003fec03,-2.498535,0,0,1,203,1.015,276550,276802,277563
257,0x003fed08,-2.371094,0,0,1,202,1.010,277566,277818,278578
258,0x003fecfa,-2.377930,0,0,1,203,1.015,278578,278830,279593
259,0x003feca2,-2.420898,0,0,1,203,1.015,279594,279846,280608
260,0x003fecb3,-2.412598,0,0,1,203,1.015,280610,280862,281623
261,0x003fec99,-2.425293,0,0,1,202,1.010,281626,281878,282638
262,0x003fec8b,-2.432129,0,0,1,203,1.015,282638,282890,283653
263,0x003fed24,-2.357422,0,0,1,203,1.015,283654,283906,284668
264,0x003fed28,-2.355469,0,0,1,203,1.015,284670,284922,285683
265,0x003fece0,-2.390625,0,0,1,202,1.010,285686,285938,286698
266,0x003fecc5,-2.403809,0,0,1,203,1.015,286698,286950,287713
267,0x003fecf0,-2.382812,0,0,1,203,1.015,287714,287966,288728
268,0x003fece1,-2.390137,0,0,1,203,1.015,288730,288982,289743
269,0x003fece6,-2.387695,0,0,1,202,1.010,289746,289998,290758
270,0x003feda9,-2.292480,0,0,1,203,1.015,290758,291010,291773
271,0x003fed48,-2.339844,0,0,1,203,1.015,291774,292026,292788
272,0x003fecc6,-2.403320,0,0,1,203,1.015,292790,293042,293803
273,0x003fed46,-2.340820,0,0,1,202,1.010,293806,294058,294818
274,0x003fedc8,-2.277344,0,0,1,203,1.015,294818,295070,295833
275,0x003fecea,-2.385742,0,0,1,203,1.015,295834,296086,296848
276,0x003fed8d,-2.306152,0,0,1,203,1.015,296850,297102,297863
277,0x003fedb3,-2.287598,0,0,1,202,1.010,297866,298118,298878
278,0x003fec63,-2.451660,0,0,1,203,1.015,298878,299130,299893
279,0x003fed61,-2.327637,0,0,1,203,1.015,299894,300146,300908
280,0x003fed7a,-2.315430,0,0,1,203,1.015,300910,301162,301923
281,0x003fec8d,-2.431152,0,0,1,202,1.010,301926,302178,302938
282,0x003fed2f,-2.352051,0,0,1,203,1.015,302938,303190,303953
283,0x003fed52,-2.334961,0,0,1,203,1.015,303954,304206,304968
284,0x003fec5d,-2.454590,0,0,1,203,1.015,304970,305222,305983
285,0x003fed3e,-2.344727,0,0,1,202,1.010,305986,306238,306998
286,0x003fed35,-2.349121,0,0,1,203,1.015,306998,307250,308013
287,0x003feca5,-2.419434,0,0,1,203,1.015,308014,308266,309028
288,0x003fecd3,-2.396973,0,0,1,203,1.015,309030,309282,310043
289,0x003fed3b,-2.346191,0,0,1,202,1.010,310046,310298,311058
290,0x003fec9c,-2.423828,0,0,1,203,1.015,311058,311310,312073
291,0x003fecd6,-2.395508,0,0,1,203,1.015,312074,312326,313088
292,0x003fed51,-2.335449,0,0,1,203,1.015,313090,313342,314103
293,0x003fec7d,-2.438965,0,0,1,202,1.010,314106,314358,315118
294,0x003fed76,-2.317383,0,0,1,203,1.015,315118,315370,316133
295,0x003fed2e,-2.352539,0,0,1,203,1.015,316134,316386,317148
296,0x003fecf2,-2.381836,0,0,1,203,1.015,317150,317402,318163
297,0x003fecb1,-2.413574,0,0,1,202,1.010,318166,318418,319178
298,0x003fed86,-2.309570,0,0,1,203,1.015,319178,319430,320193
299,0x003fec98,-2.425781,0,0,1,203,1.015,320194,320446,321208
300,0x003fed99,-2.300293,0,0,1,203,1.015,321210,321462,322223
301,0x003fecf7,-2.379395,0,0,1,202,1.010,322226,322478,323238
302,0x003fecca,-2.401367,0,0,1,203,1.015,323238,323490,324253
303,0x003fecbd,-2.407715,0,0,1,203,1.015,324254,324506,325268
304,0x003fedb1,-2.288574,0,0,1,203,1.015,325270,325522,326283
305,0x003fecc6,-2.403320,0,0,1,202,1.010,326286,326538,327298
306,0x003fedae,-2.290039,0,0,1,203,1.015,327298,327550,328313
307,0x003fed58,-2.332031,0,0,1,203,1.015,328314,328566,329328
308,0x003fed16,-2.364258,0,0,1,203,1.015,329330,329582,330343
309,0x003fed25,-2.356934,0,0,1,202,1.010,330346,330598,331358
310,0x003fedad,-2.290527,0,0,1,203,1.015,331358,331610,332373
311,0x003fecd3,-2.396973,0,0,1,203,1.015,332374,332626,333388
312,0x003fed79,-2.315918,0,0,1,203,1.015,333390,333642,334403
313,0x003fed22,-2.358398,0,0,1,202,1.010,334406,334658,335418
314,0x003fecf1,-2.382324,0,0,1,203,1.015,335418,335670,336433
315,0x003fecf9,-2.378418,0,0,1,203,1.015,336434,336686,337448
316,0x003fedd3,-2.271973,0,0,1,203,1.015,337450,337702,338463
317,0x003fed48,-2.339844,0,0,1,202,1.010,338466,338718,339478
318,0x003fed3d,-2.345215,0,0,1,203,1.015,339478,339730,340493
319,0x003feddb,-2.268066,0,0,1,203,1.015,340494,340746,341508
320,0x003fed2b,-2.354004,0,0,1,203,1.015,341510,341762,342523
321,0x003fed03,-2.373535,0,0,1,202,1.010,342526,342778,343538
322,0x003fee2b,-2.229004,0,0,1,203,1.015,343538,343790,344553
323,0x003fee8b,-2.182129,0,0,1,203,1.015,344554,344806,345568
324,0x003fed3e,-2.344727,0,0,1,203,1.015,345570,345822,346583
325,0x003fed98,-2.300781,0,0,1,202,1.010,346586,346838,347598
326,0x003feddc,-2.267578,0,0,1,203,1.015,347598,347850,348613
327,0x003fed50,-2.335938,0,0,1,203,1.015,348614,348866,349628
328,0x003fee12,-2.241211,0,0,1,203,1.015,349630,349882,350643
329,0x003feeac,-2.166016,0,0,1,202,1.010,350646,350898,351658
330,0x003fedab,-2.291504,0,0,1,203,1.015,351658,351910,352673
331,0x003fee23,-2.232910,0,0,1,203,1.015,352674,352926,353688
332,0x003fee1f,-2.234863,0,0,1,203,1.015,353690,353942,354703
333,0x003fed50,-2.335938,0,0,1,202,1.010,354706,354958,355718
334,0x003fee47,-2.215332,0,0,1,203,1.015,355718,355970,356733
335,0x003fee90,-2.179688,0,0,1,203,1.015,356734,356986,357748
336,0x003fedf9,-2.253418,0,0,1,203,1.015,357750,358002,358763
337,0x003fede1,-2.265137,0,0,1,202,1.010,358766,359018,359778
338,0x003fee3b,-2.221191,0,0,1,203,1.015,359778,360030,360793
339,0x003fed82,-2.311523,0,0,1,203,1.015,360794,361046,361808
340,0x003fee83,-2.186035,0,0,1,203,1.015,361810,362062,362823
341,0x003fee1e,-2.235352,0,0,1,202,1.010,362826,363078,363838
342,0x003fedfa,-2.252930,0,0,1,203,1.015,363838,364090,364853
343,0x003fee55,-2.208496,0,0,1,203,1.015,364854,365106,365868
344,0x003fedd7,-2.270020,0,0,1,203,1.015,365870,366122,366883
345,0x003fed72,-2.319336,0,0,1,202,1.010,366886,367138,367898
346,0x003fee60,-2.203125,0,0,1,203,1.015,367898,368150,368913
347,0x003fed75,-2.317871,0,0,1,203,1.015,368914,369166,369928
348,0x003fedc9,-2.276855,0,0,1,203,1.015,369930,370182,370943
349,0x003fee34,-2.224609,0,0,1,202,1.010,370946,371198,371958
350,0x003fed66,-2.325195,0,0,1,203,1.015,371958,372210,372973
351,0x003fed76,-2.317383,0,0,1,203,1.015,372974,373226,373988
352,0x003fedc6,-2.278320,0,0,1,203,1.015,373990,374242,375003
353,0x003fed4d,-2.337402,0,0,1,202,1.010,375006,375258,376018
354,0x003fed72,-2.319336,0,0,1,203,1.015,376018,376270,377033
355,0x003fedd7,-2.270020,0,0,1,203,1.015,377034,377286,378048
356,0x003fecf1,-2.382324,0,0,1,203,1.015,378050,378302,379063
357,0x003fed4f,-2.336426,0,0,1,202,1.010,379066,379318,380078
358,0x003fed9f,-2.297363,0,0,1,203,1.015,380078,380330,381093
359,0x003fed3a,-2.346680,0,0,1,203,1.015,381094,381346,382108
360,0x003fed4d,-2.337402,0,0,1,203,1.015,382110,382362,383123
361,0x003fee11,-2.241699,0,0,1,202,1.010,383126,383378,384138
362,0x003fed18,-2.363281,0,0,1,203,1.015,384138,384390,385153
363,0x003feda2,-2.295898,0,0,1,203,1.015,385154,385406,386168
364,0x003fed5d,-2.329590,0,0,1,203,1.015,386170,386422,387183
365,0x003fed62,-2.327148,0,0,1,202,1.010,387186,387438,388198
366,0x003fed44,-2.341797,0,0,1,203,1.015,388198,388450,389213
367,0x003fedbb,-2.283691,0,0,1,203,1.015,389214,389466,390228
368,0x003fed00,-2.375000,0,0,1,203,1.015,390230,390482,391243
369,0x003fedbe,-2.282227,0,0,1,202,1.010,391246,391498,392258
370,0x003fecf9,-2.378418,0,0,1,203,1.015,392258,392510,393273
371,0x003fed4b,-2.338379,0,0,1,203,1.015,393274,393526,394288
372,0x003fecc0,-2.406250,0,0,1,203,1.015,394290,394542,395303
373,0x003fedc4,-2.279297,0,0,1,202,1.010,395306,395558,396318
374,0x003fed90,-2.304688,0,0,1,203,1.015,396318,396570,397333
375,0x003fedf5,-2.255371,0,0,1,203,1.015,397334,397586,398348
376,0x003fed09,-2.370605,0,0,1,203,1.015,398350,398602,399363
377,0x003fed21,-2.358887,0,0,1,202,1.010,399366,399618,400378
378,0x003fed26,-2.356445,0,0,1,203,1.015,400378,400630,401393
379,0x003fed9e,-2.297852,0,0,1,203,1.015,401394,401646,402408
380,0x003fed49,-2.339355,0,0,1,203,1.015,402410,402662,403423
