event_index,event_chunk_id,event_timestamp,event_score_hex,event_batch_index,event_last,event_data_hex,event_output_time_ns,event_valid,event_ready,event_fire
25,87,87,0x0000058f,31,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000012ffdfffffd,103698,1,1,1
25,87,87,0x0000058f,32,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000ff1ffd007ff5,103702,1,1,1
25,87,87,0x0000058f,33,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000009ff4ffaff5,103706,1,1,1
25,87,87,0x0000058f,34,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000001700cffa007,103710,1,1,1
25,87,87,0x0000058f,35,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000fff004009001,103714,1,1,1
25,87,87,0x0000058f,36,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffafe7ff2ff9,103718,1,1,1
25,87,87,0x0000058f,37,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffdffd00900f,103722,1,1,1
25,87,87,0x0000058f,38,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffc017ffcff5,103726,1,1,1
25,87,87,0x0000058f,39,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000ff2ffafedffa,103730,1,1,1
25,87,87,0x0000058f,40,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000007007ff5ff1,103734,1,1,1
25,87,87,0x0000058f,41,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000c00a00500f,103738,1,1,1
25,87,87,0x0000058f,42,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000a014ffa004,103742,1,1,1
25,87,87,0x0000058f,43,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000014ffffecffa,103746,1,1,1
25,87,87,0x0000058f,44,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000fffff200cff4,103750,1,1,1
25,87,87,0x0000058f,45,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000ff4ff2007009,103754,1,1,1
25,87,87,0x0000058f,46,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000004015012007,103758,1,1,1
25,87,87,0x0000058f,47,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000fed00fff5002,103762,1,1,1
25,87,87,0x0000058f,48,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000007ff1fddfe2,103766,1,1,1
25,87,87,0x0000058f,49,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000c011009002,103770,1,1,1
25,87,87,0x0000058f,50,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000fff004ff900f,103774,1,1,1
25,87,87,0x0000058f,51,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffecfec001,103778,1,1,1
25,87,87,0x0000058f,52,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000500fff7ffd,103782,1,1,1
25,87,87,0x0000058f,53,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffd00a00ffff,103786,1,1,1
25,87,87,0x0000058f,54,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffdff4ffa004,103790,1,1,1
25,87,87,0x0000058f,55,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000004005004005,103794,1,1,1
25,87,87,0x0000058f,56,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000100a009ff7,103798,1,1,1
25,87,87,0x0000058f,57,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000ff9004ff7005,103802,1,1,1
25,87,87,0x0000058f,58,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffaff7fff005,103806,1,1,1
25,87,87,0x0000058f,59,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffa007fedffc,103810,1,1,1
25,87,87,0x0000058f,60,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000200900cffc,103814,1,1,1
25,87,87,0x0000058f,61,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000012004ff7ff9,103818,1,1,1
