sample_id,hex_out,float_out,label,prediction,correct,latency_cycles_cnn,latency_us,input_first_fire_time_ns,input_last_fire_time_ns,cnn_result_time_ns
163,0x003fee69,-2.198730,0,0,1,203,1.015,165654,165906,166668
164,0x003fee58,-2.207031,0,0,1,203,1.015,166670,166922,167683
165,0x003fedad,-2.290527,0,0,1,202,1.010,167686,167938,168698
166,0x003fedc3,-2.279785,0,0,1,203,1.015,168698,168950,169713
167,0x003fef40,-2.093750,0,0,1,203,1.015,169714,169966,170728
168,0x003fef62,-2.077148,0,0,1,203,1.015,170730,170982,171743
169,0x003fee3c,-2.220703,0,0,1,202,1.010,171746,171998,172758
170,0x003fee9a,-2.174805,0,0,1,203,1.015,172758,173010,173773
171,0x003fedd0,-2.273438,0,0,1,203,1.015,173774,174026,174788
172,0x003fedcd,-2.274902,0,0,1,203,1.015,174790,175042,175803
173,0x003feef2,-2.131836,0,0,1,202,1.010,175806,176058,176818
174,0x003feed7,-2.145020,0,0,1,203,1.015,176818,177070,177833
175,0x003fee1e,-2.235352,0,0,1,203,1.015,177834,178086,178848
176,0x003fee71,-2.194824,0,0,1,203,1.015,178850,179102,179863
177,0x003fede8,-2.261719,0,0,1,202,1.010,179866,180118,180878
178,0x003fee26,-2.231445,0,0,1,203,1.015,180878,181130,181893
179,0x003feeab,-2.166504,0,0,1,203,1.015,181894,182146,182908
180,0x003fee50,-2.210938,0,0,1,203,1.015,182910,183162,183923
181,0x003fee6d,-2.196777,0,0,1,202,1.010,183926,184178,184938
182,0x003feeb6,-2.161133,0,0,1,203,1.015,184938,185190,185953
183,0x003feea3,-2.170410,0,0,1,203,1.015,185954,186206,186968
184,0x003fee31,-2.226074,0,0,1,203,1.015,186970,187222,187983
185,0x003fee7f,-2.187988,0,0,1,202,1.010,187986,188238,188998
186,0x003fee5e,-2.204102,0,0,1,203,1.015,188998,189250,190013
187,0x003fee4a,-2.213867,0,0,1,203,1.015,190014,190266,191028
188,0x003fee82,-2.186523,0,0,1,203,1.015,191030,191282,192043
189,0x003feeca,-2.151367,0,0,1,202,1.010,192046,192298,193058
190,0x003fee24,-2.232422,0,0,1,203,1.015,193058,193310,194073
191,0x003fedd2,-2.272461,0,0,1,203,1.015,194074,194326,195088
192,0x003fee34,-2.224609,0,0,1,203,1.015,195090,195342,196103
193,0x003fee36,-2.223633,0,0,1,202,1.010,196106,196358,197118
194,0x003fee5b,-2.205566,0,0,1,203,1.015,197118,197370,198133
195,0x003feedb,-2.143066,0,0,1,203,1.015,198134,198386,199148
196,0x003fedd7,-2.270020,0,0,1,203,1.015,199150,199402,200163
197,0x003fede6,-2.262695,0,0,1,202,1.010,200166,200418,201178
198,0x003fee2c,-2.228516,0,0,1,203,1.015,201178,201430,202193
199,0x003fedf6,-2.254883,0,0,1,203,1.015,202194,202446,203208
200,0x003fee83,-2.186035,0,0,1,203,1.015,203210,203462,204223
201,0x003feef7,-2.129395,0,0,1,202,1.010,204226,204478,205238
202,0x003fed74,-2.318359,0,0,1,203,1.015,205238,205490,206253
203,0x003fed98,-2.300781,0,0,1,203,1.015,206254,206506,207268
204,0x003fee28,-2.230469,0,0,1,203,1.015,207270,207522,208283
205,0x003fed5e,-2.329102,0,0,1,202,1.010,208286,208538,209298
206,0x003fedb0,-2.289062,0,0,1,203,1.015,209298,209550,210313
207,0x003fede4,-2.263672,0,0,1,203,1.015,210314,210566,211328
208,0x003fecb2,-2.413086,0,0,1,203,1.015,211330,211582,212343
