event_index,event_chunk_id,event_timestamp,event_score_hex,event_batch_index,event_last,event_data_hex
1,76,76,0x00002c82,16,0,0xff701ef8dfaafdd0c1042f79fa7fe2065088fc30c6fdcf9fff701ef8dfaafdd0c1042f79fa7fe2065088fc30c6fdcf9f
1,76,76,0x00002c82,17,0,0x05bf7901d03705b021f8ffac000fe603302ffe2026f9f00405bf7901d03705b021f8ffac000fe603302ffe2026f9f004
1,76,76,0x00002c82,18,0,0x016f7d022011f9e011008ffa069057fcbfb7026fe1059008016f7d022011f9e011008ffa069057fcbfb7026fe1059008
1,76,76,0x00002c82,19,0,0xff7fb502304d0acfe4fcb052094f75fcffdd02a08af79fc8ff7fb502304d0acfe4fcb052094f75fcffdd02a08af79fc8
1,76,76,0x00002c82,20,0,0x01c022fbd02203403af97f9e00aff3fc902403801bfacff801c022fbd02203403af97f9e00aff3fc902403801bfacff8
1,76,76,0x00002c82,21,0,0x018046fa2029fb8063fc8000ff5fe5064fd3fcfff5044fb5018046fa2029fb8063fc8000ff5fe5064fd3fcfff5044fb5
1,76,76,0x00002c82,22,0,0x02f02f007f8f035020ff2ff206cffdff4fcfff4048024fe602f02f007f8f035020ff2ff206cffdff4fcfff4048024fe6
1,76,76,0x00002c82,23,0,0x00ef92047fce03bfe7018fb3f9d03dfceff0068fe900cfb500ef92047fce03bfe7018fb3f9d03dfceff0068fe900cfb5
1,76,76,0x00002c82,24,0,0x064fe0fc6040f9dfef071fa6030fd006cfddfe906cfd6fb9064fe0fc6040f9dfef071fa6030fd006cfddfe906cfd6fb9
1,76,76,0x00002c82,25,0,0xff0fe9f9302c00dfe200703efa404f027fc402c01b016fabff0fe9f9302c00dfe200703efa404f027fc402c01b016fab
1,76,76,0x00002c82,26,0,0xff5fd0019053042fe201500dfd702a04efa6fcf017fdbfe8ff5fd0019053042fe201500dfd702a04efa6fcf017fdbfe8
1,76,76,0x00002c82,27,0,0x028fc3017000f5c0e8ffbf6bfe0f9f03501a063fedfdc048028fc3017000f5c0e8ffbf6bfe0f9f03501a063fedfdc048
1,76,76,0x00002c82,28,0,0x02afaffee03a06cfb2ffc01dfdafd502004e021fddffbfb302afaffee03a06cfb2ffc01dfdafd502004e021fddffbfb3
1,76,76,0x00002c82,29,0,0xfa706cff0ff6090fbafb901eff901b009014ffcfb2fed041fa706cff0ff6090fbafb901eff901b009014ffcfb2fed041
1,76,76,0x00002c82,30,0,0xfd4fe8077fc2fc7040fdcfc002c006008fd7ff4ffbffc04ffd4fe8077fc2fc7040fdcfc002c006008fd7ff4ffbffc04f
1,76,76,0x00002c82,31,0,0xff6027fff001fdb00b01d01700afd6035fbf03101100ffceff6027fff001fdb00b01d01700afd6035fbf03101100ffce
1,76,76,0x00002c82,32,0,0x003fe4040fd4fe601100afeafc2feb045fee05500cfafffd003fe4040fd4fe601100afeafc2feb045fee05500cfafffd
1,76,76,0x00002c82,33,0,0xfb3033041fbeff3039fda02805000aff401a00804dfeafb7fb3033041fbeff3039fda02805000aff401a00804dfeafb7
1,76,76,0x00002c82,34,0,0x01efd600700f05bfeafe6fe903ffb8ffafc6f9c021013fb401efd600700f05bfeafe6fe903ffb8ffafc6f9c021013fb4
1,76,76,0x00002c82,35,0,0xfe4038f9905002c002fc4ff1fc4008ff1019009fecfe3081fe4038f9905002c002fc4ff1fc4008ff1019009fecfe3081
1,76,76,0x00002c82,36,0,0x025039034fc0fb303ffd800c03ffbf004043fe502afd4ffb025039034fc0fb303ffd800c03ffbf004043fe502afd4ffb
1,76,76,0x00002c82,37,0,0xfffff4013f85f7f07206ffb0ff1013feafe804cf8dfcd066fffff4013f85f7f07206ffb0ff1013feafe804cf8dfcd066
1,76,76,0x00002c82,38,0,0x03efaefd007102cfe7ffb00501bfcc03dffaf8b028ff502303efaefd007102cfe7ffb00501bfcc03dffaf8b028ff5023
1,76,76,0x00002c82,39,0,0xff8067fbdff602600402afdc02bfaa02efe7028faa02204eff8067fbdff602600402afdc02bfaa02efe7028faa02204e
1,76,76,0x00002c82,40,0,0x033f8affcffcff6040ffdf9dfb6000071fc7052fd3ff000c033f8affcffcff6040ffdf9dfb6000071fc7052fd3ff000c
1,76,76,0x00002c82,41,0,0xffdfb500a06101c04afa9017fac030015ff9ffc028fd2ffbffdfb500a06101c04afa9017fac030015ff9ffc028fd2ffb
1,76,76,0x00002c82,42,0,0xfa30a5fe1ff2fcd02e045f8e02dfd9001034023018feffd6fa30a5fe1ff2fcd02e045f8e02dfd9001034023018feffd6
1,76,76,0x00002c82,43,0,0x03bf640a7f9dfeb00e05cfc0fbb014feaffefa3fa803c00003bf640a7f9dfeb00e05cfc0fbb014feaffefa3fa803c000
1,76,76,0x00002c82,44,0,0x02e005fcb03e065fe0014fc4feefa704f031039fe8fbc0a402e005fcb03e065fe0014fc4feefa704f031039fe8fbc0a4
1,76,76,0x00002c82,45,0,0x00b089fdcfa3014044f6e01c034034fae03a042fd0fc800b00b089fdcfa3014044f6e01c034034fae03a042fd0fc800b
1,76,76,0x00002c82,46,0,0x075fedfcbfc403b00dfb900dfd8019ffffcd006f7cfeb053075fedfcbfc403b00dfb900dfd8019ffffcd006f7cfeb053
1,76,76,0x00002c82,47,0,0xf85021022fc4010fcd047fba01701e015ff1f88087f82081f85021022fc4010fcd047fba01701e015ff1f88087f82081
1,76,76,0x00002c82,48,0,0x07efec02900bffbff3ffa011ffc00b01bfb1042fb503302907efec02900bffbff3ffa011ffc00b01bfb1042fb5033029
1,76,76,0x00002c82,49,0,0x017fedfc0fc4fff023009ff7ffafccff101effc01bfd8fe6017fedfc0fc4fff023009ff7ffafccff101effc01bfd8fe6
1,76,76,0x00002c82,50,0,0x023f7a052012018fe1046fb4fabfed03102afca01004bfde023f7a052012018fe1046fb4fabfed03102afca01004bfde
1,76,76,0x00002c82,51,0,0x03d058f54066012ffbfd3011023ff6fd604f08efab007ffa03d058f54066012ffbfd3011023ff6fd604f08efab007ffa
1,76,76,0x00002c82,52,0,0x03c029fd6fbaff900cfed00ffcdff7022001fe1ffffc400403c029fd6fbaff900cfed00ffcdff7022001fe1ffffc4004
1,76,76,0x00002c82,53,0,0x004fedfd8fe7061fd6fcb028f790b606ff7cffb047005003004fedfd8fe7061fd6fcb028f790b606ff7cffb047005003
1,76,76,0x00002c82,54,0,0xfb9fe803101b052016fbaff6049fc6fe7ffe01afc101bfd1fb9fe803101b052016fbaff6049fc6fe7ffe01afc101bfd1
1,76,76,0x00002c82,55,0,0xf7700908ffe406f027f68ff4027fbb01700efc902601e000f7700908ffe406f027f68ff4027fbb01700efc902601e000
1,76,76,0x00002c82,56,0,0x043000ff702df77028fba013feefce02bff3fe101f018fe6043000ff702df77028fba013feefce02bff3fe101f018fe6
1,76,76,0x00002c82,57,0,0x03701afb5feeffbfb904f054034010fea01cfcb012034fde03701afb5feeffbfb904f054034010fea01cfcb012034fde
1,76,76,0x00002c82,58,0,0x04e05102afdefb2033f9e01c01ffda04bfc7ff6faffcb06504e05102afdefb2033f9e01c01ffda04bfc7ff6faffcb065
1,76,76,0x00002c82,59,0,0xfb6097fcdf2fff5f8c03506efd305aff7fbcfd0f9505f048fb6097fcdf2fff5f8c03506efd305aff7fbcfd0f9505f048
1,76,76,0x00002c82,60,0,0xfd3fe2fde071fd2ffa00c02cfec022fd001cfb1088031fedfd3fe2fde071fd2ffa00c02cfec022fd001cfb1088031fed
1,76,76,0x00002c82,61,0,0xfdefb906affb067fd2fa0067ffa00605efc4054046017f8ffdefb906affb067fd2fa0067ffa00605efc4054046017f8f
1,76,76,0x00002c82,62,0,0xfdcfa206e016ffdffdfca015fda00b01afca02e006ff3f7dfdcfa206e016ffdffdfca015fda00b01afca02e006ff3f7d
1,76,76,0x00002c82,63,1,0xff706800cffa018fb2020003fc103bfdf029fe1fe1008006ff706800cffa018fb2020003fc103bfdf029fe1fe1008006
2,106,106,0x00000af8,0,0,0x00300203dff2fbbfb006a00301f03affafcc042fedfeffdb00300203dff2fbbfb006a00301f03affafcc042fedfeffdb
2,106,106,0x00000af8,1,0,0x026fdfff7fe3051005fde054fa4040ff1fcd055ff4fe4fe2026fdfff7fe3051005fde054fa4040ff1fcd055ff4fe4fe2
2,106,106,0x00000af8,2,0,0x01af7bfef057fd002e031f8807ffb4fef041016016fbffe701af7bfef057fd002e031f8807ffb4fef041016016fbffe7
2,106,106,0x00000af8,3,0,0x02cfd7ffe04102ffea01efdf00cff700bfca013fd9013ffb02cfd7ffe04102ffea01efdf00cff700bfca013fd9013ffb
2,106,106,0x00000af8,4,0,0xfff033fab019fc5ffff87047fdf01ffc900d011faf00c01afff033fab019fc5ffff87047fdf01ffc900d011faf00c01a
2,106,106,0x00000af8,5,0,0xfed01bfe0fff003f9cfd50bd02efd7027014fbafd705dffdfed01bfe0fff003f9cfd50bd02efd7027014fbafd705dffd
2,106,106,0x00000af8,6,0,0xfbcfff010018ff2fb703502efdc007fddff5f6a01d04100cfbcfff010018ff2fb703502efdc007fddff5f6a01d04100c
2,106,106,0x00000af8,7,0,0x047fc3fef04b03803cfa8042fc7fd4063006fc502cfed06c047fc3fef04b03803cfa8042fc7fd4063006fc502cfed06c
2,106,106,0x00000af8,8,0,0x04bfa801bfec03afe3003fb200c00000802e058019fa002904bfa801bfec03afe3003fb200c00000802e058019fa0029
2,106,106,0x00000af8,9,0,0xfcb00afc401cf9c022ffcff7002f770b9f7cfe0fcd010fedfcb00afc401cf9c022ffcff7002f770b9f7cfe0fcd010fed
2,106,106,0x00000af8,10,0,0xf7bff1fd9079091f7a01c0530ad053f270b1fef03cff1024f7bff1fd9079091f7a01c0530ad053f270b1fef03cff1024
2,106,106,0x00000af8,11,0,0x00ffaeffd0bc09504ef98fd606c012ef8fb8052f220b4fa400ffaeffd0bc09504ef98fd606c012ef8fb8052f220b4fa4
2,106,106,0x00000af8,12,0,0x05af83056fea06900df39fb4f60fcbff00ba060f5ff370cf05af83056fea06900df39fb4f60fcbff00ba060f5ff370cf
2,106,106,0x00000af8,13,0,0x094f71f4406ff29fd401807bfd0072066fdef9df43fc4127094f71f4406ff29fd401807bfd0072066fdef9df43fc4127
2,106,106,0x00000af8,14,0,0xf4bf88fac105f7d088125f8c03400f02df9b04d03505a02ff4bf88fac105f7d088125f8c03400f02df9b04d03505a02f
2,106,106,0x00000af8,15,0,0x01d04d07204c05b034fd7f9b003021fe1fbe08802cf89f9101d04d07204c05b034fd7f9b003021fe1fbe08802cf89f91
2,106,106,0x00000af8,16,0,0x04d0b6fc8f36062f5cff9ffa01bfc9fcd04207efc1fa2feb04d0b6fc8f36062f5cff9ffa01bfc9fcd04207efc1fa2feb
2,106,106,0x00000af8,17,0,0xfc7047fbcf7afef01ef9e073046fcdffb024f9afef030ff1fc7047fbcf7afef01ef9e073046fcdffb024f9afef030ff1
2,106,106,0x00000af8,18,0,0xfaffdeffd08104d019011fc8024fe5f96024fd000205a001faffdeffd08104d019011fc8024fe5f96024fd000205a001
2,106,106,0x00000af8,19,0,0xff3fe3099fd4ff701ffddfc3074fc9f7608ffebf8a051ffaff3fe3099fd4ff701ffddfc3074fc9f7608ffebf8a051ffa
2,106,106,0x00000af8,20,0,0x055ff3fd2ffb038fe5007007074f99fe7002021047f570c7055ff3fd2ffb038fe5007007074f99fe7002021047f570c7
2,106,106,0x00000af8,21,0,0xff0003024fcefc303503afa403bff2fca009fbd05903bf69ff0003024fcefc303503afa403bff2fca009fbd05903bf69
