sample_id,hex_out,float_out,label,prediction,correct,latency_cycles_cnn,latency_us,input_first_fire_time_ns,input_last_fire_time_ns,cnn_result_time_ns
77,0x0000006d,0.053223,0,1,0,202,1.010,79466,79718,80478
78,0x003fff4a,-0.088867,0,0,1,203,1.015,81030,81282,82043
79,0x003fff27,-0.105957,0,0,1,202,1.010,82046,82298,83058
80,0x003ffdd6,-0.270508,0,0,1,203,1.015,83058,83310,84073
81,0x003ffe24,-0.232422,0,0,1,203,1.015,84074,84326,85088
82,0x00000007,0.003418,0,1,0,203,1.015,85090,85342,86103
83,0x003fff7c,-0.064453,0,0,1,203,1.015,86654,86906,87668
84,0x003ffee5,-0.138184,0,0,1,203,1.015,87670,87922,88683
85,0x003ffd08,-0.371094,0,0,1,202,1.010,88686,88938,89698
86,0x003ffc64,-0.451172,0,0,1,203,1.015,89698,89950,90713
87,0x003ffbff,-0.500488,0,0,1,203,1.015,90714,90966,91728
88,0x003ffd77,-0.316895,0,0,1,203,1.015,91730,91982,92743
89,0x003ffd9a,-0.299805,0,0,1,202,1.010,92746,92998,93758
90,0x003ffc2d,-0.478027,0,0,1,203,1.015,93758,94010,94773
91,0x003ffa4f,-0.711426,0,0,1,203,1.015,94774,95026,95788
92,0x003ffada,-0.643555,0,0,1,203,1.015,95790,96042,96803
93,0x003ff964,-0.826172,0,0,1,202,1.010,96806,97058,97818
94,0x003ffab0,-0.664062,0,0,1,203,1.015,97818,98070,98833
95,0x003ffae5,-0.638184,0,0,1,203,1.015,98834,99086,99848
96,0x003ff9c3,-0.779785,0,0,1,203,1.015,99850,100102,100863
97,0x003ff84f,-0.961426,0,0,1,202,1.010,100866,101118,101878
98,0x003ffa07,-0.746582,0,0,1,203,1.015,101878,102130,102893
99,0x003ff7c1,-1.030762,0,0,1,203,1.015,102894,103146,103908
100,0x003ff945,-0.841309,0,0,1,203,1.015,103910,104162,104923
101,0x003ff9d0,-0.773438,0,0,1,202,1.010,104926,105178,105938
102,0x003ff87c,-0.939453,0,0,1,203,1.015,105938,106190,106953
103,0x003ff79b,-1.049316,0,0,1,203,1.015,106954,107206,107968
104,0x003ff851,-0.960449,0,0,1,203,1.015,107970,108222,108983
105,0x003ff584,-1.310547,0,0,1,202,1.010,108986,109238,109998
106,0x003ff6bd,-1.157715,0,0,1,203,1.015,109998,110250,111013
107,0x003ff82d,-0.978027,0,0,1,203,1.015,111014,111266,112028
108,0x003ff933,-0.850098,0,0,1,203,1.015,112030,112282,113043
109,0x003ff7f3,-1.006348,0,0,1,202,1.010,113046,113298,114058
110,0x003ff7f8,-1.003906,0,0,1,203,1.015,114058,114310,115073
111,0x003ff615,-1.239746,0,0,1,203,1.015,115074,115326,116088
112,0x003ff726,-1.106445,0,0,1,203,1.015,116090,116342,117103
113,0x003ff7d1,-1.022949,0,0,1,202,1.010,117106,117358,118118
114,0x003ff8a4,-0.919922,0,0,1,203,1.015,118118,118370,119133
115,0x003ff74d,-1.087402,0,0,1,203,1.015,119134,119386,120148
116,0x003ff705,-1.122559,0,0,1,203,1.015,120150,120402,121163
117,0x003ff4d1,-1.397949,0,0,1,202,1.010,121166,121418,122178
118,0x003ff54e,-1.336914,0,0,1,203,1.015,122178,122430,123193
119,0x003ff57b,-1.314941,0,0,1,203,1.015,123194,123446,124208
120,0x003ff743,-1.092285,0,0,1,203,1.015,124210,124462,125223
121,0x003ff61b,-1.236816,0,0,1,202,1.010,125226,125478,126238
122,0x003ff688,-1.183594,0,0,1,203,1.015,126238,126490,127253
123,0x003ff550,-1.335938,0,0,1,203,1.015,127254,127506,128268
124,0x003ff4e2,-1.389648,0,0,1,203,1.015,128270,128522,129283
125,0x003ff511,-1.366699,0,0,1,202,1.010,129286,129538,130298
126,0x003ff6ed,-1.134277,0,0,1,203,1.015,130298,130550,131313
127,0x003ff5ac,-1.291016,0,0,1,203,1.015,131314,131566,132328
128,0x003ff663,-1.201660,0,0,1,203,1.015,132330,132582,133343
129,0x003ff564,-1.326172,0,0,1,202,1.010,133346,133598,134358
130,0x003ff3e8,-1.511719,0,0,1,203,1.015,134358,134610,135373
131,0x003ff4f0,-1.382812,0,0,1,203,1.015,135374,135626,136388
132,0x003ff661,-1.202637,0,0,1,203,1.015,136390,136642,137403
133,0x003ff582,-1.311523,0,0,1,202,1.010,137406,137658,138418
134,0x003ff645,-1.216309,0,0,1,203,1.015,138418,138670,139433
135,0x003ff5ee,-1.258789,0,0,1,203,1.015,139434,139686,140448
136,0x003ff45b,-1.455566,0,0,1,203,1.015,140450,140702,141463
137,0x003ff53b,-1.346191,0,0,1,202,1.010,141466,141718,142478
138,0x003ff63f,-1.219238,0,0,1,203,1.015,142478,142730,143493
139,0x003ff52a,-1.354492,0,0,1,203,1.015,143494,143746,144508
140,0x003ff591,-1.304199,0,0,1,203,1.015,144510,144762,145523
141,0x003ff565,-1.325684,0,0,1,202,1.010,145526,145778,146538
142,0x003ff3f6,-1.504883,0,0,1,203,1.015,146538,146790,147553
143,0x003ff4a0,-1.421875,0,0,1,203,1.015,147554,147806,148568
144,0x003ff4e7,-1.387207,0,0,1,203,1.015,148570,148822,149583
145,0x003ff4dc,-1.392578,0,0,1,202,1.010,149586,149838,150598
146,0x003ff588,-1.308594,0,0,1,203,1.015,150598,150850,151613
147,0x003ff53e,-1.344727,0,0,1,203,1.015,151614,151866,152628
148,0x003ff446,-1.465820,0,0,1,203,1.015,152630,152882,153643
149,0x003ff54f,-1.336426,0,0,1,202,1.010,153646,153898,154658
150,0x003ff52f,-1.352051,0,0,1,203,1.015,154658,154910,155673
151,0x003ff4dd,-1.392090,0,0,1,203,1.015,155674,155926,156688
152,0x003ff594,-1.302734,0,0,1,203,1.015,156690,156942,157703
153,0x003ff4e8,-1.386719,0,0,1,202,1.010,157706,157958,158718
154,0x003ff3d7,-1.520020,0,0,1,203,1.015,158718,158970,159733
155,0x003ff53a,-1.346680,0,0,1,203,1.015,159734,159986,160748
156,0x003ff4b3,-1.412598,0,0,1,203,1.015,160750,161002,161763
157,0x003ff4c6,-1.403320,0,0,1,202,1.010,161766,162018,162778
158,0x003ff46d,-1.446777,0,0,1,203,1.015,162778,163030,163793
159,0x003ff401,-1.499512,0,0,1,203,1.015,163794,164046,164808
160,0x003ff450,-1.460938,0,0,1,203,1.015,164810,165062,165823
161,0x003ff5a4,-1.294922,0,0,1,202,1.010,165826,166078,166838
162,0x003ff5ad,-1.290527,0,0,1,203,1.015,166838,167090,167853
163,0x003ff5d8,-1.269531,0,0,1,203,1.015,167854,168106,168868
164,0x003ff575,-1.317871,0,0,1,203,1.015,168870,169122,169883
165,0x003ff52c,-1.353516,0,0,1,202,1.010,169886,170138,170898
166,0x003ff50c,-1.369141,0,0,1,203,1.015,170898,171150,171913
167,0x003ff64a,-1.213867,0,0,1,203,1.015,171914,172166,172928
168,0x003ff616,-1.239258,0,0,1,203,1.015,172930,173182,173943
169,0x003ff62d,-1.228027,0,0,1,202,1.010,173946,174198,174958
170,0x003ff501,-1.374512,0,0,1,203,1.015,174958,175210,175973
171,0x003ff53f,-1.344238,0,0,1,203,1.015,175974,176226,176988
172,0x003ff5a1,-1.296387,0,0,1,203,1.015,176990,177242,178003
173,0x003ff6f4,-1.130859,0,0,1,202,1.010,178006,178258,179018
174,0x003ff788,-1.058594,0,0,1,203,1.015,179018,179270,180033
175,0x003ff7fb,-1.002441,0,0,1,203,1.015,180034,180286,181048
176,0x003ff60b,-1.244629,0,0,1,203,1.015,181050,181302,182063
177,0x003ff683,-1.186035,0,0,1,202,1.010,182066,182318,183078
178,0x003ff72d,-1.103027,0,0,1,203,1.015,183078,183330,184093
179,0x003ff7c6,-1.028320,0,0,1,203,1.015,184094,184346,185108
180,0x003ff82e,-0.977539,0,0,1,203,1.015,185110,185362,186123
181,0x003ff832,-0.975586,0,0,1,202,1.010,186126,186378,187138
182,0x003ff645,-1.216309,0,0,1,203,1.015,187138,187390,188153
183,0x003ff723,-1.107910,0,0,1,203,1.015,188154,188406,189168
184,0x003ff723,-1.107910,0,0,1,203,1.015,189170,189422,190183
185,0x003ff785,-1.060059,0,0,1,202,1.010,190186,190438,191198
186,0x003ff792,-1.053711,0,0,1,203,1.015,191198,191450,192213
187,0x003ff7a2,-1.045898,0,0,1,203,1.015,192214,192466,193228
188,0x003ff67b,-1.189941,0,0,1,203,1.015,193230,193482,194243
189,0x003ff733,-1.100098,0,0,1,202,1.010,194246,194498,195258
190,0x003ff6ce,-1.149414,0,0,1,203,1.015,195258,195510,196273
191,0x003ff6ea,-1.135742,0,0,1,203,1.015,196274,196526,197288
192,0x003ff740,-1.093750,0,0,1,203,1.015,197290,197542,198303
193,0x003ff698,-1.175781,0,0,1,202,1.010,198306,198558,199318
194,0x003ff617,-1.238770,0,0,1,203,1.015,199318,199570,200333
195,0x003ff5c3,-1.279785,0,0,1,203,1.015,200334,200586,201348
196,0x003ff62f,-1.227051,0,0,1,203,1.015,201350,201602,202363
197,0x003ff624,-1.232422,0,0,1,202,1.010,202366,202618,203378
198,0x003ff53a,-1.346680,0,0,1,203,1.015,203378,203630,204393
199,0x003ff573,-1.318848,0,0,1,203,1.015,204394,204646,205408
200,0x003ff654,-1.208984,0,0,1,203,1.015,205410,205662,206423
201,0x003ff526,-1.356445,0,0,1,202,1.010,206426,206678,207438
202,0x003ff56c,-1.322266,0,0,1,203,1.015,207438,207690,208453
203,0x003ff5a8,-1.292969,0,0,1,203,1.015,208454,208706,209468
204,0x003ff4ff,-1.375488,0,0,1,203,1.015,209470,209722,210483
205,0x003ff4c8,-1.402344,0,0,1,202,1.010,210486,210738,211498
206,0x003ff5a4,-1.294922,0,0,1,203,1.015,211498,211750,212513
207,0x003ff457,-1.457520,0,0,1,203,1.015,212514,212766,213528
208,0x003ff547,-1.340332,0,0,1,203,1.015,213530,213782,214543
209,0x003ff549,-1.339355,0,0,1,202,1.010,214546,214798,215558
210,0x003ff431,-1.476074,0,0,1,203,1.015,215558,215810,216573
211,0x003ff515,-1.364746,0,0,1,203,1.015,216574,216826,217588
212,0x003ff4f4,-1.380859,0,0,1,203,1.015,217590,217842,218603
213,0x003ff436,-1.473633,0,0,1,202,1.010,218606,218858,219618
214,0x003ff583,-1.311035,0,0,1,203,1.015,219618,219870,220633
215,0x003ff5a2,-1.295898,0,0,1,203,1.015,220634,220886,221648
216,0x003ff54d,-1.337402,0,0,1,203,1.015,221650,221902,222663
217,0x003ff63f,-1.219238,0,0,1,202,1.010,222666,222918,223678
218,0x003ff632,-1.225586,0,0,1,203,1.015,223678,223930,224693
219,0x003ff5c5,-1.278809,0,0,1,203,1.015,224694,224946,225708
220,0x003ff5b0,-1.289062,0,0,1,203,1.015,225710,225962,226723
221,0x003ff62c,-1.228516,0,0,1,202,1.010,226726,226978,227738
222,0x003ff64a,-1.213867,0,0,1,203,1.015,227738,227990,228753
223,0x003ff6fb,-1.127441,0,0,1,203,1.015,228754,229006,229768
224,0x003ff59b,-1.299316,0,0,1,203,1.015,229770,230022,230783
225,0x003ff583,-1.311035,0,0,1,202,1.010,230786,231038,231798
226,0x003ff4ed,-1.384277,0,0,1,203,1.015,231798,232050,232813
227,0x003ff5b7,-1.285645,0,0,1,203,1.015,232814,233066,233828
228,0x003ff5fc,-1.251953,0,0,1,203,1.015,233830,234082,234843
229,0x003ff752,-1.084961,0,0,1,202,1.010,234846,235098,235858
230,0x003ff620,-1.234375,0,0,1,203,1.015,235858,236110,236873
231,0x003ff5fb,-1.252441,0,0,1,203,1.015,236874,237126,237888
232,0x003ff51f,-1.359863,0,0,1,203,1.015,237890,238142,238903
233,0x003ff5bd,-1.282715,0,0,1,202,1.010,238906,239158,239918
234,0x003ff668,-1.199219,0,0,1,203,1.015,239918,240170,240933
235,0x003ff7da,-1.018555,0,0,1,203,1.015,240934,241186,241948
236,0x003ff616,-1.239258,0,0,1,203,1.015,241950,242202,242963
237,0x003ff5c7,-1.277832,0,0,1,202,1.010,242966,243218,243978
238,0x003ff4cf,-1.398926,0,0,1,203,1.015,243978,244230,244993
239,0x003ff4e5,-1.388184,0,0,1,203,1.015,244994,245246,246008
240,0x003ff591,-1.304199,0,0,1,203,1.015,246010,246262,247023
241,0x003ff733,-1.100098,0,0,1,202,1.010,247026,247278,248038
242,0x003ff56b,-1.322754,0,0,1,203,1.015,248038,248290,249053
243,0x003ff60c,-1.244141,0,0,1,203,1.015,249054,249306,250068
244,0x003ff4e2,-1.389648,0,0,1,203,1.015,250070,250322,251083
245,0x003ff490,-1.429688,0,0,1,202,1.010,251086,251338,252098
246,0x003ff5e7,-1.262207,0,0,1,203,1.015,252098,252350,253113
247,0x003ff6fb,-1.127441,0,0,1,203,1.015,253114,253366,254128
248,0x003ff4d8,-1.394531,0,0,1,203,1.015,254130,254382,255143
249,0x003ff5b1,-1.288574,0,0,1,202,1.010,255146,255398,256158
250,0x003ff52e,-1.352539,0,0,1,203,1.015,256158,256410,257173
251,0x003ff3f4,-1.505859,0,0,1,203,1.015,257174,257426,258188
252,0x003ff561,-1.327637,0,0,1,203,1.015,258190,258442,259203
253,0x003ff66c,-1.197266,0,0,1,202,1.010,259206,259458,260218
254,0x003ff4a1,-1.421387,0,0,1,203,1.015,260218,260470,261233
255,0x003ff62f,-1.227051,0,0,1,203,1.015,261234,261486,262248
256,0x003ff5e8,-1.261719,0,0,1,203,1.015,262250,262502,263263
257,0x003ff495,-1.427246,0,0,1,202,1.010,263266,263518,264278
258,0x003ff5ef,-1.258301,0,0,1,203,1.015,264278,264530,265293
259,0x003ff5fe,-1.250977,0,0,1,203,1.015,265294,265546,266308
260,0x003ff511,-1.366699,0,0,1,203,1.015,266310,266562,267323
261,0x003ff691,-1.179199,0,0,1,202,1.010,267326,267578,268338
262,0x003ff61d,-1.235840,0,0,1,203,1.015,268338,268590,269353
263,0x003ff457,-1.457520,0,0,1,203,1.015,269354,269606,270368
264,0x003ff52f,-1.352051,0,0,1,203,1.015,270370,270622,271383
265,0x003ff524,-1.357422,0,0,1,202,1.010,271386,271638,272398
266,0x003ff454,-1.458984,0,0,1,203,1.015,272398,272650,273413
267,0x003ff5e3,-1.264160,0,0,1,203,1.015,273414,273666,274428
268,0x003ff5a9,-1.292480,0,0,1,203,1.015,274430,274682,275443
269,0x003ff472,-1.444336,0,0,1,202,1.010,275446,275698,276458
270,0x003ff50e,-1.368164,0,0,1,203,1.015,276458,276710,277473
271,0x003ff494,-1.427734,0,0,1,203,1.015,277474,277726,278488
272,0x003ff438,-1.472656,0,0,1,203,1.015,278490,278742,279503
273,0x003ff539,-1.347168,0,0,1,202,1.010,279506,279758,280518
274,0x003ff517,-1.363770,0,0,1,203,1.015,280518,280770,281533
275,0x003ff41b,-1.486816,0,0,1,203,1.015,281534,281786,282548
276,0x003ff3c7,-1.527832,0,0,1,203,1.015,282550,282802,283563
277,0x003ff410,-1.492188,0,0,1,202,1.010,283566,283818,284578
278,0x003ff41c,-1.486328,0,0,1,203,1.015,284578,284830,285593
279,0x003ff494,-1.427734,0,0,1,203,1.015,285594,285846,286608
280,0x003ff43e,-1.469727,0,0,1,203,1.015,286610,286862,287623
281,0x003ff469,-1.448730,0,0,1,202,1.010,287626,287878,288638
282,0x003ff3cd,-1.524902,0,0,1,203,1.015,288638,288890,289653
283,0x003ff405,-1.497559,0,0,1,203,1.015,289654,289906,290668
284,0x003ff41a,-1.487305,0,0,1,203,1.015,290670,290922,291683
285,0x003ff46b,-1.447754,0,0,1,202,1.010,291686,291938,292698
286,0x003ff46e,-1.446289,0,0,1,203,1.015,292698,292950,293713
287,0x003ff4e8,-1.386719,0,0,1,203,1.015,293714,293966,294728
288,0x003ff457,-1.457520,0,0,1,203,1.015,294730,294982,295743
289,0x003ff469,-1.448730,0,0,1,202,1.010,295746,295998,296758
290,0x003ff522,-1.358398,0,0,1,203,1.015,296758,297010,297773
291,0x003ff50b,-1.369629,0,0,1,203,1.015,297774,298026,298788
292,0x003ff4e9,-1.386230,0,0,1,203,1.015,298790,299042,299803
293,0x003ff55f,-1.328613,0,0,1,202,1.010,299806,300058,300818
294,0x003ff47c,-1.439453,0,0,1,203,1.015,300818,301070,301833
295,0x003ff48f,-1.430176,0,0,1,203,1.015,301834,302086,302848
296,0x003ff59a,-1.299805,0,0,1,203,1.015,302850,303102,303863
297,0x003ff559,-1.331543,0,0,1,202,1.010,303866,304118,304878
298,0x003ff554,-1.333984,0,0,1,203,1.015,304878,305130,305893
299,0x003ff610,-1.242188,0,0,1,203,1.015,305894,306146,306908
300,0x003ff59a,-1.299805,0,0,1,203,1.015,306910,307162,307923
301,0x003ff526,-1.356445,0,0,1,202,1.010,307926,308178,308938
302,0x003ff6bf,-1.156738,0,0,1,203,1.015,308938,309190,309953
303,0x003ff629,-1.229980,0,0,1,203,1.015,309954,310206,310968
304,0x003ff5b8,-1.285156,0,0,1,203,1.015,310970,311222,311983
305,0x003ff646,-1.215820,0,0,1,202,1.010,311986,312238,312998
306,0x003ff545,-1.341309,0,0,1,203,1.015,312998,313250,314013
307,0x003ff4eb,-1.385254,0,0,1,203,1.015,314014,314266,315028
308,0x003ff688,-1.183594,0,0,1,203,1.015,315030,315282,316043
309,0x003ff652,-1.209961,0,0,1,202,1.010,316046,316298,317058
310,0x003ff52f,-1.352051,0,0,1,203,1.015,317058,317310,318073
311,0x003ff59d,-1.298340,0,0,1,203,1.015,318074,318326,319088
312,0x003ff4d3,-1.396973,0,0,1,203,1.015,319090,319342,320103
313,0x003ff4ca,-1.401367,0,0,1,202,1.010,320106,320358,321118
314,0x003ff5a4,-1.294922,0,0,1,203,1.015,321118,321370,322133
315,0x003ff55c,-1.330078,0,0,1,203,1.015,322134,322386,323148
316,0x003ff432,-1.475586,0,0,1,203,1.015,323150,323402,324163
317,0x003ff491,-1.429199,0,0,1,202,1.010,324166,324418,325178
318,0x003ff44c,-1.462891,0,0,1,203,1.015,325178,325430,326193
319,0x003ff42b,-1.479004,0,0,1,203,1.015,326194,326446,327208
320,0x003ff49d,-1.423340,0,0,1,203,1.015,327210,327462,328223
321,0x003ff508,-1.371094,0,0,1,202,1.010,328226,328478,329238
322,0x003ff3e6,-1.512695,0,0,1,203,1.015,329238,329490,330253
323,0x003ff434,-1.474609,0,0,1,203,1.015,330254,330506,331268
324,0x003ff490,-1.429688,0,0,1,203,1.015,331270,331522,332283
325,0x003ff420,-1.484375,0,0,1,202,1.010,332286,332538,333298
326,0x003ff408,-1.496094,0,0,1,203,1.015,333298,333550,334313
327,0x003ff56a,-1.323242,0,0,1,203,1.015,334314,334566,335328
328,0x003ff46e,-1.446289,0,0,1,203,1.015,335330,335582,336343
329,0x003ff40e,-1.493164,0,0,1,202,1.010,336346,336598,337358
330,0x003ff4b0,-1.414062,0,0,1,203,1.015,337358,337610,338373
331,0x003ff4b7,-1.410645,0,0,1,203,1.015,338374,338626,339388
332,0x003ff454,-1.458984,0,0,1,203,1.015,339390,339642,340403
333,0x003ff60a,-1.245117,0,0,1,202,1.010,340406,340658,341418
334,0x003ff4d5,-1.395996,0,0,1,203,1.015,341418,341670,342433
335,0x003ff4c1,-1.405762,0,0,1,203,1.015,342434,342686,343448
336,0x003ff56b,-1.322754,0,0,1,203,1.015,343450,343702,344463
337,0x003ff58f,-1.305176,0,0,1,202,1.010,344466,344718,345478
338,0x003ff559,-1.331543,0,0,1,203,1.015,345478,345730,346493
339,0x003ff76c,-1.072266,0,0,1,203,1.015,346494,346746,347508
340,0x003ff668,-1.199219,0,0,1,203,1.015,347510,347762,348523
341,0x003ff612,-1.241211,0,0,1,202,1.010,348526,348778,349538
342,0x003ff5ad,-1.290527,0,0,1,203,1.015,349538,349790,350553
343,0x003ff65e,-1.204102,0,0,1,203,1.015,350554,350806,351568
344,0x003ff6a5,-1.169434,0,0,1,203,1.015,351570,351822,352583
345,0x003ff7fd,-1.001465,0,0,1,202,1.010,352586,352838,353598
346,0x003ff655,-1.208496,0,0,1,203,1.015,353598,353850,354613
347,0x003ff615,-1.239746,0,0,1,203,1.015,354614,354866,355628
348,0x003ff5a4,-1.294922,0,0,1,203,1.015,355630,355882,356643
349,0x003ff64a,-1.213867,0,0,1,202,1.010,356646,356898,357658
350,0x003ff771,-1.069824,0,0,1,203,1.015,357658,357910,358673
351,0x003ff83c,-0.970703,0,0,1,203,1.015,358674,358926,359688
352,0x003ff724,-1.107422,0,0,1,203,1.015,359690,359942,360703
353,0x003ff72f,-1.102051,0,0,1,202,1.010,360706,360958,361718
354,0x003ff63f,-1.219238,0,0,1,203,1.015,361718,361970,362733
355,0x003ff685,-1.185059,0,0,1,203,1.015,362734,362986,363748
356,0x003ff807,-0.996582,0,0,1,203,1.015,363750,364002,364763
357,0x003ff83a,-0.971680,0,0,1,202,1.010,364766,365018,365778
358,0x003ff72b,-1.104004,0,0,1,203,1.015,365778,366030,366793
359,0x003ff67a,-1.190430,0,0,1,203,1.015,366794,367046,367808
360,0x003ff624,-1.232422,0,0,1,203,1.015,367810,368062,368823
361,0x003ff67c,-1.189453,0,0,1,202,1.010,368826,369078,369838
362,0x003ff79f,-1.047363,0,0,1,203,1.015,369838,370090,370853
363,0x003ff73c,-1.095703,0,0,1,203,1.015,370854,371106,371868
364,0x003ff6c7,-1.152832,0,0,1,203,1.015,371870,372122,372883
365,0x003ff62f,-1.227051,0,0,1,202,1.010,372886,373138,373898
366,0x003ff63a,-1.221680,0,0,1,203,1.015,373898,374150,374913
367,0x003ff555,-1.333496,0,0,1,203,1.015,374914,375166,375928
368,0x003ff621,-1.233887,0,0,1,203,1.015,375930,376182,376943
369,0x003ff654,-1.208984,0,0,1,202,1.010,376946,377198,377958
370,0x003ff639,-1.222168,0,0,1,203,1.015,377958,378210,378973
371,0x003ff514,-1.365234,0,0,1,203,1.015,378974,379226,379988
372,0x003ff66d,-1.196777,0,0,1,203,1.015,379990,380242,381003
373,0x003ff580,-1.312500,0,0,1,202,1.010,381006,381258,382018
374,0x003ff563,-1.326660,0,0,1,203,1.015,382018,382270,383033
