Time,CH1
-1e-07,0.002160249927
-9.9e-08,0.0037227498920000004
-9.8e-08,0.0013789999439999998
-9.7e-08,-0.0047147499200000005
-9.6e-08,-0.00158974999
-9.5e-08,-0.001121
-9.4e-08,-0.001121
-9.3e-08,0.00028524996900000004
-9.2e-08,-0.001277249997
-9.1e-08,-0.001121
-9e-08,0.0034102498989999996
-8.9e-08,0.0001289999719999999
-8.8e-08,-0.00018350002099999999
-8.7e-08,0.002628999916
-8.6e-08,0.002941499909
-8.5e-08,0.0018477499339999998
-8.4e-08,-0.001433499993
-8.3e-08,0.0007539999580000001
-8.2e-08,-0.00033975001700000003
-8.1e-08,-0.002214749976
-8e-08,-0.001277249997
-7.9e-08,0.0001289999719999999
-7.8e-08,0.00028524996900000004
-7.7e-08,0.00028524996900000004
-7.6e-08,0.0001289999719999999
-7.5e-08,-0.0008085000070000001
-7.4e-08,0.002628999916
-7.3e-08,-0.002527249969
-7.2e-08,0.0009102499549999998
-7.1e-08,-0.0008085000070000001
-7e-08,-0.0004960000140000001
-6.9e-08,-2.725002400000005e-05
-6.8e-08,0.0005977499619999999
-6.7e-08,0.001535249941
-6.6e-08,-0.001902249983
-6.5e-08,0.0001289999719999999
-6.4e-08,-0.00065225001
-6.3e-08,0.0037227498920000004
-6.2e-08,0.002316499923
-6.1e-08,-2.725002400000005e-05
-6e-08,-0.0050272499129999995
-5.9e-08,-0.002995999958
-5.8e-08,-0.001745999986
-5.7e-08,-0.001121
-5.6e-08,0.002628999916
-5.5e-08,0.002628999916
-5.4e-08,0.0009102499549999998
-5.3e-08,0.002941499909
-5.2e-08,-0.00018350002099999999
-5.1e-08,0.00028524996900000004
-5e-08,-0.0009647500030000001
-4.9e-08,-0.00158974999
-4.8e-08,-0.00065225001
-4.7e-08,0.003253999902
-4.6e-08,-0.00158974999
-4.5e-08,-0.0004960000140000001
-4.4e-08,-0.003464749948
-4.3e-08,0.00200399993
-4.2e-08,0.001222749948
-4.1e-08,0.0034102498989999996
-4e-08,0.003253999902
-3.9e-08,-0.0008085000070000001
-3.8e-08,-0.002683499965
-3.7e-08,0.0016914999370000001
-3.6e-08,-0.001433499993
-3.5e-08,0.0001289999719999999
-3.4e-08,-0.001902249983
-3.3e-08,0.002316499923
-3.2e-08,-0.002214749976
-3.1e-08,0.002785249913
-3e-08,-0.001745999986
-2.9e-08,-0.0047147499200000005
-2.8e-08,-0.002058499979
-2.7e-08,-0.0008085000070000001
-2.6e-08,0.0005977499619999999
-2.5e-08,0.0005977499619999999
-2.4e-08,0.002941499909
-2.3e-08,0.0005977499619999999
-2.2e-08,0.0034102498989999996
-2.1e-08,0.001222749948
-2e-08,-0.00018350002099999999
-1.9e-08,0.0013789999439999998
-1.8e-08,0.00028524996900000004
-1.7e-08,-0.001121
-1.6e-08,-0.003152249955
-1.5e-08,-0.004402249927
-1.4e-08,0.0013789999439999998
-1.3e-08,0.0030977499059999998
-1.2e-08,0.001222749948
-1.1e-08,0.00247274992
-1e-08,-0.00033975001700000003
-9e-09,0.000441499965
-8e-09,-0.0009647500030000001
-7e-09,-0.001433499993
-6e-09,0.002160249927
-5e-09,-0.002839749962
-4e-09,-0.00158974999
-3e-09,-0.0009647500030000001
-2e-09,-0.004870999916000001
-1e-09,-2.725002400000005e-05
-0.0,-2.725002400000005e-05
1e-09,0.003253999902
2e-09,-0.00065225001
3e-09,0.001535249941
4e-09,0.003253999902
5e-09,0.0016914999370000001
6e-09,0.0034102498989999996
7e-09,0.0037227498920000004
8e-09,-0.0009647500030000001
9e-09,-0.002839749962
1e-08,0.0001289999719999999
1.1e-08,-0.001433499993
1.2e-08,-0.003777249941
1.3e-08,-0.003152249955
1.4e-08,-0.002683499965
1.5e-08,-0.002839749962
1.6e-08,0.000441499965
1.7e-08,0.001222749948
1.8e-08,-0.00018350002099999999
1.9e-08,0.0046602498709999995
2e-08,0.005285249856999999
2.1e-08,0.002316499923
2.2e-08,0.002316499923
2.3e-08,0.000441499965
2.4e-08,-0.003152249955
2.5e-08,0.001066499951
2.6e-08,0.002941499909
2.7e-08,-0.002058499979
2.8e-08,-0.00158974999
2.9e-08,-0.002995999958
3e-08,0.002316499923
3.1e-08,0.0001289999719999999
3.2e-08,-0.002058499979
3.3e-08,0.002160249927
3.4e-08,0.00247274992
3.5e-08,-0.004870999916000001
3.6e-08,-0.002058499979
3.7e-08,-0.00018350002099999999
3.8e-08,0.0068477498219999995
3.9e-08,0.0051289998600000004
4e-08,-0.002527249969
4.1e-08,-0.0047147499200000005
4.2e-08,-0.002683499965
4.3e-08,-0.002527249969
4.4e-08,0.00028524996900000004
4.5e-08,0.004503999874000001
4.6e-08,0.0043477498780000005
4.7e-08,0.0018477499339999998
4.8e-08,-0.003308499951
4.9e-08,0.002160249927
5e-08,-0.002995999958
5.1e-08,-0.001745999986
5.2e-08,-0.002995999958
5.3e-08,0.002316499923
5.4e-08,0.00247274992
5.5e-08,0.004816499867
5.6e-08,0.0013789999439999998
5.7e-08,-0.00033975001700000003
5.8e-08,-0.001902249983
5.9e-08,-0.0004960000140000001
6e-08,-0.005339749906
6.1e-08,-0.005495999902
6.2e-08,-0.005183499909
6.3e-08,-0.001902249983
6.4e-08,0.002628999916
6.5e-08,0.007003999818
6.6e-08,0.006066499838999999
