x-axis,1
second,Volt
-1e-07,-0.0056334999010000004
-9.9e-08,-0.003289749954
-9.8e-08,0.001553999938
-9.7e-08,0.001397749941
-9.6e-08,0.0009289999519999999
-9.5e-08,-8.500026999999936e-06
-9.4e-08,0.0034289998959999997
-9.3e-08,0.00280399991
-9.2e-08,0.0017102499339999998
-9.1e-08,0.0004602499619999999
-9e-08,0.0017102499339999998
-8.9e-08,-0.001258499999
-8.8e-08,-0.0006335000130000001
-8.7e-08,-0.001883499985
-8.6e-08,-0.0011022500030000001
-8.5e-08,-0.002508499971
-8.4e-08,0.001085249948
-8.3e-08,0.0004602499619999999
-8.2e-08,0.001866499931
-8.1e-08,0.0009289999519999999
-8e-08,-0.00047725001700000007
-7.9e-08,-0.0051647499119999996
-7.8e-08,-0.002352249975
-7.7e-08,0.0017102499339999998
-7.6e-08,-0.0001647500240000001
-7.5e-08,0.001553999938
-7.4e-08,0.000772749955
-7.3e-08,0.00030399996599999994
-7.2e-08,0.001397749941
-7.1e-08,-0.00032100002
-7e-08,-0.00344599995
-6.9e-08,-0.001727249989
-6.8e-08,-0.002508499971
-6.7e-08,-0.001570999992
-6.6e-08,0.000772749955
-6.5e-08,-0.002820999964
-6.4e-08,-0.0011022500030000001
-6.3e-08,0.001553999938
-6.2e-08,0.00233524992
-6.1e-08,-0.001258499999
-6e-08,0.002491499917
-5.9e-08,0.002960249906
-5.8e-08,0.0017102499339999998
-5.7e-08,0.0009289999519999999
-5.6e-08,-0.001258499999
-5.5e-08,-0.001883499985
-5.4e-08,-0.002039749982
-5.3e-08,0.0004602499619999999
-5.2e-08,-0.00032100002
-5.1e-08,-0.00078975001
-5e-08,-0.0026647499679999997
-4.9e-08,-0.00078975001
-4.8e-08,-0.00078975001
-4.7e-08,-0.001258499999
-4.6e-08,0.0017102499339999998
-4.5e-08,0.001397749941
-4.4e-08,0.001866499931
-4.3e-08,0.002647749913
-4.2e-08,-0.000946000006
-4.1e-08,0.000147749969
-4e-08,0.001553999938
-3.9e-08,-0.002977249961
-3.8e-08,-0.001414749996
-3.7e-08,-0.002352249975
-3.6e-08,0.001866499931
-3.5e-08,0.000147749969
-3.4e-08,0.000772749955
-3.3e-08,-8.500026999999936e-06
-3.2e-08,0.002022749927
-3.1e-08,0.002960249906
-3e-08,0.002022749927
-2.9e-08,-0.001258499999
-2.8e-08,0.000616499959
-2.7e-08,0.000772749955
-2.6e-08,-0.0011022500030000001
-2.5e-08,-0.001570999992
-2.4e-08,-0.001883499985
-2.3e-08,-0.002039749982
-2.2e-08,-0.0006335000130000001
-2.1e-08,-8.500026999999936e-06
-2e-08,-0.006102249891
-1.9e-08,-0.002508499971
-1.8e-08,0.000616499959
-1.7e-08,0.00233524992
-1.6e-08,0.00030399996599999994
-1.5e-08,0.0009289999519999999
-1.4e-08,-0.001258499999
-1.3e-08,-0.001570999992
-1.2e-08,-0.00078975001
-1.1e-08,-0.00032100002
-1e-08,0.001397749941
-9e-09,-0.0011022500030000001
-8e-09,-0.0001647500240000001
-7e-09,-0.001883499985
-6e-09,-0.003289749954
-5e-09,0.001553999938
-4e-09,0.0037414998889999996
-3e-09,0.001866499931
-2e-09,0.000616499959
-1e-09,0.000147749969
-0.0,-0.001258499999
1e-09,-0.002039749982
2e-09,0.00030399996599999994
3e-09,-8.500026999999936e-06
4e-09,-0.001414749996
5e-09,-0.00047725001700000007
6e-09,0.0009289999519999999
7e-09,0.0012414999449999998
8e-09,-0.00047725001700000007
9e-09,-0.001727249989
1e-08,-0.00078975001
1.1e-08,0.0012414999449999998
1.2e-08,0.000147749969
1.3e-08,0.0017102499339999998
1.4e-08,-0.00032100002
1.5e-08,0.001866499931
1.6e-08,0.001397749941
1.7e-08,-0.00032100002
1.8e-08,-0.003758499943
1.9e-08,-0.0011022500030000001
2e-08,0.001553999938
2.1e-08,-0.000946000006
2.2e-08,0.000147749969
2.3e-08,0.00280399991
2.4e-08,-0.0006335000130000001
2.5e-08,-0.003602249947
2.6e-08,-0.00032100002
2.7e-08,-0.003602249947
2.8e-08,-0.00047725001700000007
2.9e-08,-0.00344599995
3e-08,-0.0006335000130000001
3.1e-08,-0.00047725001700000007
3.2e-08,0.000616499959
3.3e-08,-8.500026999999936e-06
3.4e-08,-0.0011022500030000001
3.5e-08,-0.002039749982
3.6e-08,0.001553999938
3.7e-08,0.00280399991
3.8e-08,-0.00047725001700000007
3.9e-08,0.002960249906
4e-08,0.000147749969
4.1e-08,0.000772749955
4.2e-08,-0.0011022500030000001
4.3e-08,-0.003758499943
4.4e-08,-0.002820999964
4.5e-08,-8.500026999999936e-06
4.6e-08,-8.500026999999936e-06
4.7e-08,-0.0006335000130000001
4.8e-08,0.0034289998959999997
4.9e-08,-0.00078975001
5e-08,-0.002508499971
5.1e-08,-0.002039749982
5.2e-08,0.000616499959
5.3e-08,0.00030399996599999994
5.4e-08,0.0034289998959999997
5.5e-08,0.000616499959
5.6e-08,0.001397749941
5.7e-08,0.0034289998959999997
5.8e-08,0.0017102499339999998
5.9e-08,-0.00032100002
6e-08,-0.002039749982
6.1e-08,-0.002039749982
6.2e-08,-0.0011022500030000001
6.3e-08,-0.00032100002
6.4e-08,0.0017102499339999998
6.5e-08,0.0017102499339999998
6.6e-08,-0.000946000006
6.7e-08,0.0009289999519999999
6.8e-08,-0.00032100002
6.9e-08,-0.00078975001
7e-08,-0.001727249989
7.1e-08,-0.002195999978
7.2e-08,-0.0001647500240000001
7.3e-08,0.004678999868
7.4e-08,-0.00078975001
7.5e-08,-0.0006335000130000001
7.6e-08,0.000772749955
7.7e-08,0.0009289999519999999
7.8e-08,0.001553999938
7.9e-08,0.004053999882
8e-08,0.004053999882
8.1e-08,-0.005477249905
8.2e-08,-0.002820999964
8.3e-08,-8.500026999999936e-06
8.4e-08,-0.002820999964
8.5e-08,-0.005477249905
8.6e-08,-0.0006335000130000001
8.7e-08,-0.001727249989
8.8e-08,-0.000946000006
8.9e-08,-0.0011022500030000001
9e-08,0.0004602499619999999
9.1e-08,0.002491499917
9.2e-08,-0.00047725001700000007
9.3e-08,0.0004602499619999999
9.4e-08,-0.0011022500030000001
9.5e-08,-0.002352249975
9.6e-08,-0.00032100002
9.7e-08,0.000772749955
9.8e-08,0.000616499959
9.9e-08,0.000147749969
1e-07,0.003272749899
1.01e-07,0.0037414998889999996
1.02e-07,-0.000946000006
1.03e-07,0.000147749969
1.04e-07,-0.000946000006
1.05e-07,-0.000946000006
