sample_id,stim_kind,pulse_offset_sample,pulse_start_ns,pulse_width_samples,pulse_peak_mv,adc_code_pos,adc_code_neg,pulse_channel,hex_out,float_out,label,prediction,correct,latency_cycles_cnn,latency_us
153,polar_sweep,153,153,5,50.000,256,0,0,0x003fef36,-2.098633,0,0,1,204,1.020
154,polar_sweep,154,154,5,50.000,256,0,0,0x003fef02,-2.124023,0,0,1,204,1.020
155,polar_sweep,155,155,5,50.000,256,0,0,0x003feeb1,-2.163574,0,0,1,204,1.020
156,polar_sweep,156,156,5,50.000,256,0,0,0x003feda5,-2.294434,0,0,1,203,1.015
157,polar_sweep,157,157,5,50.000,256,0,0,0x003fedb5,-2.286621,0,0,1,203,1.015
158,polar_sweep,158,158,5,50.000,256,0,0,0x003fee97,-2.176270,0,0,1,204,1.020
159,polar_sweep,159,159,5,50.000,256,0,0,0x003fee43,-2.217285,0,0,1,204,1.020
160,polar_sweep,160,160,5,50.000,256,0,0,0x003fee93,-2.178223,0,0,1,204,1.020
161,polar_sweep,161,161,5,50.000,256,0,0,0x003fee96,-2.176758,0,0,1,203,1.015
162,polar_sweep,162,162,5,50.000,256,0,0,0x003fed96,-2.301758,0,0,1,203,1.015
163,polar_sweep,163,163,5,50.000,256,0,0,0x003fed92,-2.303711,0,0,1,204,1.020
164,polar_sweep,164,164,5,50.000,256,0,0,0x003feefa,-2.127930,0,0,1,204,1.020
165,polar_sweep,165,165,5,50.000,256,0,0,0x003fef5a,-2.081055,0,0,1,204,1.020
166,polar_sweep,166,166,5,50.000,256,0,0,0x003ff036,-1.973633,0,0,1,203,1.015
167,polar_sweep,167,167,5,50.000,256,0,0,0x003ff040,-1.968750,0,0,1,203,1.015
168,polar_sweep,168,168,5,50.000,256,0,0,0x003feed8,-2.144531,0,0,1,204,1.020
169,polar_sweep,169,169,5,50.000,256,0,0,0x003feebc,-2.158203,0,0,1,204,1.020
170,polar_sweep,170,170,5,50.000,256,0,0,0x003ff078,-1.941406,0,0,1,204,1.020
171,polar_sweep,171,171,5,50.000,256,0,0,0x003ff0c4,-1.904297,0,0,1,203,1.015
172,polar_sweep,172,172,5,50.000,256,0,0,0x003ff174,-1.818359,0,0,1,203,1.015
173,polar_sweep,173,173,5,50.000,256,0,0,0x003ff175,-1.817871,0,0,1,204,1.020
174,polar_sweep,174,174,5,50.000,256,0,0,0x003fef7f,-2.062988,0,0,1,204,1.020
175,polar_sweep,175,175,5,50.000,256,0,0,0x003fef23,-2.107910,0,0,1,204,1.020
176,polar_sweep,176,176,5,50.000,256,0,0,0x003ff0a3,-1.920410,0,0,1,203,1.015
177,polar_sweep,177,177,5,50.000,256,0,0,0x003ff153,-1.834473,0,0,1,203,1.015
178,polar_sweep,178,178,5,50.000,256,0,0,0x003ff127,-1.855957,0,0,1,204,1.020
179,polar_sweep,179,179,5,50.000,256,0,0,0x003ff069,-1.948730,0,0,1,204,1.020
180,polar_sweep,180,180,5,50.000,256,0,0,0x003feef5,-2.130371,0,0,1,204,1.020
181,polar_sweep,181,181,5,50.000,256,0,0,0x003feef1,-2.132324,0,0,1,203,1.015
182,polar_sweep,182,182,5,50.000,256,0,0,0x003ff00f,-1.992676,0,0,1,203,1.015
183,polar_sweep,183,183,5,50.000,256,0,0,0x003ff10b,-1.869629,0,0,1,204,1.020
184,polar_sweep,184,184,5,50.000,256,0,0,0x003ff193,-1.803223,0,0,1,204,1.020
185,polar_sweep,185,185,5,50.000,256,0,0,0x003ff14b,-1.838379,0,0,1,204,1.020
186,polar_sweep,186,186,5,50.000,256,0,0,0x003ff07d,-1.938965,0,0,1,203,1.015
187,polar_sweep,187,187,5,50.000,256,0,0,0x003ff0f5,-1.880371,0,0,1,203,1.015
188,polar_sweep,188,188,5,50.000,256,0,0,0x003ff2bb,-1.658691,0,0,1,204,1.020
189,polar_sweep,189,189,5,50.000,256,0,0,0x003ff2b7,-1.660645,0,0,1,204,1.020
190,polar_sweep,190,190,5,50.000,256,0,0,0x003ff353,-1.584473,0,0,1,204,1.020
191,polar_sweep,191,191,5,50.000,256,0,0,0x003ff2c6,-1.653320,0,0,1,203,1.015
192,polar_sweep,192,192,5,50.000,256,0,0,0x003ff056,-1.958008,0,0,1,203,1.015
193,polar_sweep,193,193,5,50.000,256,0,0,0x003fef8a,-2.057617,0,0,1,204,1.020
194,polar_sweep,194,194,5,50.000,256,0,0,0x003ff08e,-1.930664,0,0,1,204,1.020
195,polar_sweep,195,195,5,50.000,256,0,0,0x003feffe,-2.000977,0,0,1,204,1.020
196,polar_sweep,196,196,5,50.000,256,0,0,0x003fef5e,-2.079102,0,0,1,203,1.015
197,polar_sweep,197,197,5,50.000,256,0,0,0x003fee7d,-2.188965,0,0,1,203,1.015
198,polar_sweep,198,198,5,50.000,256,0,0,0x003fece1,-2.390137,0,0,1,204,1.020
199,polar_sweep,199,199,5,50.000,256,0,0,0x003fecb5,-2.411621,0,0,1,204,1.020
200,polar_sweep,200,200,5,50.000,256,0,0,0x003fedf7,-2.254395,0,0,1,204,1.020
201,polar_sweep,201,201,5,50.000,256,0,0,0x003fee5b,-2.205566,0,0,1,203,1.015
202,polar_sweep,202,202,5,50.000,256,0,0,0x003feec3,-2.154785,0,0,1,203,1.015
203,polar_sweep,203,203,5,50.000,256,0,0,0x003feefc,-2.126953,0,0,1,204,1.020
204,polar_sweep,204,204,5,50.000,256,0,0,0x003feeac,-2.166016,0,0,1,204,1.020
205,polar_sweep,205,205,5,50.000,256,0,0,0x003fef18,-2.113281,0,0,1,204,1.020
206,polar_sweep,206,206,5,50.000,256,0,0,0x003ff05c,-1.955078,0,0,1,203,1.015
207,polar_sweep,207,207,5,50.000,256,0,0,0x003ff048,-1.964844,0,0,1,203,1.015
208,polar_sweep,208,208,5,50.000,256,0,0,0x003ff06c,-1.947266,0,0,1,204,1.020
209,polar_sweep,209,209,5,50.000,256,0,0,0x003ff042,-1.967773,0,0,1,204,1.020
210,polar_sweep,210,210,5,50.000,256,0,0,0x003fef06,-2.122070,0,0,1,204,1.020
